,代码,名称,股息率,送转总比例,送股比例,转股比例,现金分红比例,预案公告日,市场
6648,600623.SH,华谊集团,0.00530035335689046,0.0,-,-,0.6,20170418,沪市
7331,600748.SH,上实发展,0.00529986052998605,0.0,-,-,0.38,20170329,沪市
5682,300647.SZ,超频三,0.00529436679373147,0.0,-,-,1.25,20170629,创业板
7526,600292.SH,远达环保,0.00529100529100529,0.0,-,-,0.6,20170324,沪市
6976,603330.SH,上海天洋,0.0052858261550509,0.0,-,-,2.7,20170406,沪市
7143,002396.SZ,星网锐捷,0.00528541226215645,0.0,0.0,-,1.0,20170331,中小板
5934,603015.SH,弘讯科技,0.00527983104540655,0.0,-,-,0.5,20170427,沪市
7463,000860.SZ,顺鑫农业,0.00527983104540655,0.0,0.0,0.0,1.0,20170325,深主板
6766,300577.SZ,开润股份,0.00527871621621622,8.0,0.0,8.0,5.0,20170413,创业板
7056,002809.SZ,红墙股份,0.00526777875329236,5.0,0.0,5.0,3.0,20170331,中小板
6961,002358.SZ,森源电气,0.00526008182349503,0.0,0.0,0.0,0.9,20170407,中小板
7075,300516.SZ,久之洋,0.00525164113785558,0.0,0.0,0.0,3.6,20170331,创业板
7406,300215.SZ,电科院,0.00524308865586273,0.0,0.0,0.0,0.55,20170328,创业板
6732,600477.SH,杭萧钢构,0.00524246395806029,3.0,1.0,2.0,0.8,20170415,沪市
7827,300386.SZ,飞天诚信,0.00523286237571952,0.0,0.0,0.0,1.0,20170310,创业板
7550,002649.SZ,博彦科技,0.00522433927473878,20.0,0.0,20.0,1.7,20170323,中小板
5697,603797.SH,联泰环保,0.00522193211488251,0.0,0.0,-,1.0,20170517,沪市
7658,300569.SZ,天能重工,0.00522144522144522,8.0,0.0,8.0,3.36,20170320,创业板
7742,600038.SH,中直股份,0.00522133938706016,0.0,-,-,2.3,20170316,沪市
6893,300579.SZ,数字认证,0.00521195274496178,0.0,0.0,0.0,3.0,20170408,创业板
5762,002071.SZ,长城影视,0.00521042084168337,0.0,0.0,0.0,0.52,20170428,中小板
7283,600874.SH,创业环保,0.00519693654266958,0.0,-,-,0.95,20170330,沪市
7788,002696.SZ,百洋股份,0.00519480519480519,0.0,0.0,0.0,1.0,20170314,中小板
6454,603577.SH,汇金通,0.00518541797611565,5.0,-,5.0,1.65,20170421,沪市
5645,002852.SZ,道道全,0.00518265705979017,7.0,-,7.0,4.1,20170818,中小板
5639,002846.SZ,英联股份,0.00517330574236937,6.0,-,6.0,2.0,20170821,中小板
6978,002771.SZ,真视通,0.00517241379310345,10.0,0.0,10.0,3.0,20170406,中小板
7148,000547.SZ,航天发展,0.00516917293233083,0.0,0.0,0.0,0.55,20170331,深主板
7753,002408.SZ,齐翔腾达,0.00516528925619835,0.0,0.0,0.0,0.5,20170315,中小板
7501,601999.SH,出版传媒,0.00515350877192983,0.0,-,-,0.47,20170325,沪市
7468,600756.SH,浪潮软件,0.00514258999532492,0.0,-,-,1.1,20170325,沪市
6375,603177.SH,德创环保,0.00513083632632119,0.0,-,-,1.0,20170422,沪市
5751,300343.SZ,联创股份,0.00512820512820513,0.0,0.0,0.0,1.0,20170429,创业板
7212,603618.SH,杭电股份,0.00511247443762781,0.0,-,-,0.5,20170330,沪市
6836,002085.SZ,万丰奥威,0.00511247443762781,2.0,2.0,0.0,1.0,20170411,中小板
6446,300079.SZ,数码科技,0.00511073253833049,0.0,0.0,0.0,0.3,20170421,创业板
6587,600277.SH,亿利洁能,0.00510855683269476,0.0,-,-,0.4,20170418,沪市
6010,000692.SZ,惠天热电,0.0051063829787234,0.0,0.0,0.0,0.36,20170427,深主板
6594,603738.SH,泰晶科技,0.00509473013851298,7.0,-,7.0,3.2,20170418,沪市
6041,603828.SH,柯利达,0.00507872016251905,8.0,-,8.0,1.0,20170426,沪市
6455,002586.SZ,ST围海,0.00506585612968592,0.0,0.0,0.0,0.5,20170421,中小板
7079,000958.SZ,东方能源,0.00506329113924051,10.0,0.0,10.0,1.0,20170331,深主板
7325,002828.SZ,贝肯能源,0.00506072874493927,0.0,0.0,0.0,1.25,20170329,中小板
6900,603101.SH,汇嘉时代,0.00505933791380387,0.0,-,-,0.81,20170408,沪市
8025,300012.SZ,华测检测,0.00505050505050505,10.0,0.0,10.0,0.5,20170127,创业板
6793,300054.SZ,鼎龙股份,0.00505050505050505,8.0,0.0,8.0,1.0,20170412,创业板
6370,600562.SH,国睿科技,0.00504580690627202,0.0,-,-,1.432,20170422,沪市
6006,002651.SZ,利君股份,0.00504540867810293,0.0,0.0,0.0,0.5,20170427,中小板
7229,000529.SZ,广弘控股,0.00504484304932735,0.0,0.0,0.0,0.45,20170330,深主板
7391,600078.SH,澄星股份,0.00504201680672269,0.0,-,-,0.3,20170328,沪市
7650,002218.SZ,拓日新能,0.00504032258064516,10.0,0.0,10.0,0.5,20170321,中小板
7716,600101.SH,明星电力,0.00503524672708963,0.0,-,-,0.5,20170317,沪市
7662,000839.SZ,中信国安,0.00503524672708963,0.0,-,-,0.5,20170318,深主板
6699,002421.SZ,达实智能,0.00503355704697987,0.0,0.0,0.0,0.3,20170415,中小板
6784,600387.SH,海越能源,0.00502933780385583,0.0,-,-,0.6,20170413,沪市
6469,002857.SZ,三晖电气,0.00501630298470028,0.0,0.0,0.0,2.0,20170420,中小板
5626,002869.SZ,金溢科技,0.00501504513540622,0.0,0.0,0.0,2.0,20170824,中小板
5700,603960.SH,克来机电,0.00501299665800223,3.0,-,3.0,1.35,20170511,沪市
7435,300612.SZ,宣亚国际,0.005,5.0,5.0,0.0,5.0,20170327,创业板
7775,002717.SZ,岭南股份,0.005,0.0,0.0,0.0,1.25,20170314,中小板
7505,002220.SZ,ST天宝,0.005,0.0,0.0,0.0,0.5,20170324,中小板
6319,600616.SH,金枫酒业,0.004995004995005,0.0,-,-,0.5,20170422,沪市
6312,300291.SZ,华录百纳,0.004995004995005,0.0,0.0,0.0,1.0,20170424,创业板
7923,300144.SZ,宋城演艺,0.00499251123315028,0.0,0.0,0.0,1.0,20170228,创业板
7782,300511.SZ,雪榕生物,0.00498670212765957,5.0,0.0,5.0,1.5,20170314,创业板
7036,002492.SZ,恒基达鑫,0.00498338870431894,5.0,0.0,5.0,0.6,20170331,中小板
7635,002253.SZ,川大智胜,0.0049771878888428,0.0,-,-,1.2,20170321,中小板
7778,300172.SZ,中电环保,0.00497512437810945,0.0,0.0,0.0,0.5,20170314,创业板
7503,601880.SH,大连港,0.00496688741721854,0.0,-,-,0.15,20170324,沪市
6593,002374.SZ,丽鹏股份,0.00496688741721854,0.0,0.0,0.0,0.3,20170418,中小板
6876,603819.SH,神力股份,0.00496072757337743,0.0,-,-,1.2,20170410,沪市
5641,603701.SH,德宏股份,0.00495867768595041,2.0,-,2.0,1.5,20170819,沪市
7136,603698.SH,航天工程,0.00495458298926507,0.0,-,-,1.2,20170331,沪市
7116,300528.SZ,幸福蓝海,0.00494315373208107,2.0,0.0,2.0,1.0,20170331,创业板
6118,603069.SH,海汽集团,0.00493827160493827,0.0,-,-,0.6,20170426,沪市
8016,300515.SZ,三德科技,0.00493827160493827,10.0,0.0,10.0,2.0,20170214,创业板
7607,300563.SZ,神宇股份,0.00493827160493827,0.0,0.0,0.0,2.0,20170321,创业板
7584,600966.SH,博汇纸业,0.00493273542600897,0.0,-,-,0.22,20170322,沪市
8027,002089.SZ,*ST新海,0.00493015612161052,10.0,5.0,5.0,0.6,20170126,中小板
7162,601857.SH,中国石油,0.00492357512953368,0.0,-,-,0.3801,20170331,沪市
7877,600230.SH,沧州大化,0.00491865304578131,0.0,-,-,1.3,20170307,沪市
6248,600758.SH,红阳能源,0.0049079754601227,0.0,-,-,0.4,20170425,沪市
6505,300388.SZ,国祯环保,0.00490677134445535,0.0,0.0,0.0,1.0,20170420,创业板
5961,002047.SZ,宝鹰股份,0.00490196078431373,0.0,0.0,0.0,0.4,20170427,中小板
5951,603189.SH,网达软件,0.00490196078431373,0.0,-,-,1.0,20170427,沪市
5841,002221.SZ,东华能源,0.00490196078431373,0.0,0.0,0.0,0.5,20170428,中小板
7760,300457.SZ,赢合科技,0.00489795918367347,0.0,0.0,0.0,3.0,20170315,创业板
6725,300071.SZ,华谊嘉信,0.00489673417721519,0.0,0.0,0.0,0.386842,20170415,创业板
6619,603569.SH,长久物流,0.00487953644403782,0.0,-,-,1.6,20170418,沪市
6476,603637.SH,镇海股份,0.00487685930260912,3.0,-,3.0,2.0,20170420,沪市
6331,300369.SZ,绿盟科技,0.0048739195775792,9.999661,0.0,9.999661,1.199959,20170422,创业板
7455,002273.SZ,水晶光电,0.0048661800486618,0.0,0.0,0.0,1.0,20170325,中小板
8055,300403.SZ,汉宇集团,0.00486475968087177,15.0,0.0,15.0,2.5,20170113,创业板
7734,600633.SH,浙数文化,0.00484199796126402,0.0,-,-,0.95,20170316,沪市
6005,300587.SZ,天铁股份,0.00484171322160149,0.0,0.0,0.0,1.3,20170427,创业板
7930,601016.SH,节能风电,0.00482921083627797,10.0,-,10.0,0.41,20170228,沪市
6276,603031.SH,安德利,0.00482097547223005,0.0,-,-,1.71,20170425,沪市
6866,002395.SZ,双象股份,0.00481637567730283,0.0,0.0,0.0,0.8,20170411,中小板
6395,603218.SH,日月股份,0.00481540930979133,0.0,-,-,1.5,20170421,沪市
6462,600138.SH,中青旅,0.00481463649494463,0.0,-,-,1.0,20170420,沪市
6960,000929.SZ,兰州黄河,0.00481400437636762,0.0,0.0,0.0,0.66,20170407,深主板
7351,000910.SZ,大亚圣象,0.00481154771451484,0.0,0.0,0.0,1.2,20170328,深主板
6101,300170.SZ,汉得信息,0.00480769230769231,0.0,0.0,0.0,0.5,20170426,创业板
6642,300212.SZ,易华录,0.00480384307445957,0.0,0.0,0.0,1.2,20170418,创业板
7040,601021.SH,春秋航空,0.0048004800480048,0.0,-,-,1.6,20170331,沪市
6543,002063.SZ,远光软件,0.00479846449136276,0.0,0.0,-,0.5,20170420,中小板
7764,002190.SZ,*ST集成,0.00479041916167665,0.0,0.0,-,1.2,20170315,中小板
6569,600526.SH,*ST菲达,0.00478927203065134,0.0,-,-,0.5,20170419,沪市
6539,600345.SH,长江通信,0.00478468899521531,0.0,-,-,1.0,20170420,沪市
6769,600436.SH,片仔癀,0.00477284779918685,0.0,-,-,2.7,20170413,沪市
5758,600295.SH,鄂尔多斯,0.00477099236641221,0.0,-,-,0.5,20170429,沪市
7931,002756.SZ,永兴材料,0.00476714338100477,0.0,0.0,0.0,1.3,20170228,中小板
6856,002709.SZ,天赐材料,0.00476417341591234,0.0,0.0,0.0,2.0,20170411,中小板
6896,600120.SH,浙江东方,0.00475841874084919,0.0,-,-,1.3,20170408,沪市
5903,002802.SZ,洪汇新材,0.00475435816164818,0.0,0.0,0.0,1.5,20170428,中小板
7723,002424.SZ,贵州百灵,0.00474777448071217,0.0,-,-,0.8,20170316,中小板
6743,300484.SZ,蓝海华腾,0.00474758664345624,10.0,0.0,10.0,3.0,20170414,创业板
7421,600857.SH,宁波中百,0.00474308300395257,0.0,-,-,0.6,20170328,沪市
6509,600969.SH,郴电国际,0.00473609129814551,0.0,-,-,0.664,20170420,沪市
7964,300453.SZ,三鑫医疗,0.00473260766682442,0.0,-,-,1.0,20170225,创业板
7384,603990.SH,麦迪科技,0.00472972972972973,0.0,-,-,1.75,20170328,沪市
7724,002686.SZ,亿利达,0.00472972972972973,0.0,0.0,0.0,0.7,20170316,中小板
7374,603818.SH,曲美家居,0.0047268262737876,0.0,-,-,0.77,20170328,沪市
7731,300609.SZ,汇纳科技,0.00471364600518501,0.0,0.0,0.0,2.0,20170316,创业板
7952,002239.SZ,奥特佳,0.00470588235294118,18.0,0.0,18.0,0.6,20170228,中小板
7133,300003.SZ,乐普医疗,0.00470475276044167,0.0,0.0,0.0,0.98,20170331,创业板
6208,002101.SZ,广东鸿图,0.00470145745181006,0.0,0.0,-,1.0,20170425,中小板
7819,002195.SZ,二三四五,0.00469483568075117,7.0,0.0,7.0,0.5,20170310,中小板
6415,002099.SZ,海翔药业,0.00469483568075117,0.0,0.0,0.0,0.3,20170421,中小板
6438,300251.SZ,光线传媒,0.00468933177022274,0.0,0.0,0.0,0.4,20170421,创业板
5742,000042.SZ,中洲控股,0.00468110005851375,0.0,0.0,0.0,0.8,20170429,深主板
6293,002738.SZ,中矿资源,0.00467508181393174,0.0,0.0,0.0,1.0,20170425,中小板
7644,300611.SZ,美力科技,0.00464684014869889,10.0,0.0,10.0,2.5,20170321,创业板
7084,002436.SZ,兴森科技,0.00464396284829721,0.0,0.0,0.0,0.3,20170331,中小板
6903,000906.SZ,浙商中拓,0.00464252553389044,3.0,0.0,3.0,0.5,20170408,深主板
6234,002824.SZ,和胜股份,0.00464017782717421,5.0,0.0,5.0,1.67,20170425,中小板
7992,600318.SH,新力金融,0.00463821892393321,10.0,-,10.0,1.0,20170221,沪市
7830,002775.SZ,文科园林,0.0046339202965709,0.0,0.0,0.0,1.0,20170310,中小板
5975,000825.SZ,太钢不锈,0.0046189376443418,0.0,0.0,0.0,0.2,20170427,深主板
6391,002745.SZ,木林森,0.00461831024178212,0.0,0.0,0.0,1.7,20170421,中小板
5686,300657.SZ,弘信电子,0.00461754667737402,0.0,-,-,2.3,20170606,创业板
6986,000639.SZ,西王食品,0.00460829493087558,0.0,0.0,0.0,0.9,20170406,深主板
6604,600370.SH,三房巷,0.00460829493087558,0.0,-,-,0.2,20170418,沪市
7543,002758.SZ,华通医药,0.00460251046025105,5.0,0.0,5.0,1.1,20170323,中小板
6165,000778.SZ,新兴铸管,0.00460122699386503,0.0,0.0,0.0,0.3,20170425,深主板
7062,300252.SZ,金信诺,0.00459770114942529,0.0,0.0,0.0,1.0,20170331,创业板
6342,600487.SH,亨通光电,0.00459482038429407,0.0,-,-,1.1,20170422,沪市
7400,300335.SZ,迪森股份,0.00459278575531304,0.0,0.0,0.0,0.799604,20170328,创业板
6133,000701.SZ,厦门信达,0.00459259259259259,0.0,0.0,0.0,0.62,20170426,深主板
7207,603011.SH,合锻智能,0.00459136822773186,0.0,-,-,0.5,20170330,沪市
5772,002375.SZ,亚厦股份,0.00458715596330275,0.0,-,-,0.4,20170428,中小板
6264,300631.SZ,久吾高科,0.00458505272810637,6.0,6.0,0.0,2.0,20170425,创业板
5879,603630.SH,拉芳家化,0.00458445040214477,0.0,-,-,1.71,20170428,沪市
6467,002501.SZ,*ST利源,0.00457875457875458,0.0,0.0,0.0,0.5,20170420,中小板
7160,600061.SH,国投资本,0.00457815565729235,0.0,-,-,0.7,20170331,沪市
7912,002547.SZ,春兴精工,0.00457038391224863,0.0,0.0,0.0,0.5,20170301,中小板
6413,002271.SZ,东方雨虹,0.0045689917758148,0.0,0.0,0.0,1.5,20170421,中小板
6230,603355.SH,莱克电气,0.00456220389542025,0.0,-,-,2.6,20170425,沪市
6411,002041.SZ,登海种业,0.00456026058631922,0.0,0.0,0.0,0.56,20170421,中小板
5900,002280.SZ,联络互动,0.00455465587044534,0.0,-,-,0.45,20170428,中小板
6928,002377.SZ,国创高新,0.00455005055611729,0.0,0.0,0.0,0.45,20170408,中小板
6075,300488.SZ,恒锋工具,0.00454545454545455,6.0,0.0,6.0,2.5,20170426,创业板
6300,002236.SZ,大华股份,0.00454338936846888,0.0,0.0,0.0,1.0,20170424,中小板
7873,300444.SZ,双杰电气,0.00452488687782805,0.0,0.0,0.0,1.0,20170307,创业板
7795,000049.SZ,德赛电池,0.00451997830410414,0.0,0.0,0.0,2.5,20170313,深主板
5725,600647.SH,同达创业,0.00451807228915663,0.0,-,-,1.05,20170429,沪市
6652,300274.SZ,阳光电源,0.00450698984302862,0.0,0.0,0.0,0.488107,20170418,创业板
6507,000887.SZ,中鼎股份,0.00450653447498873,0.0,0.0,0.0,1.0,20170420,深主板
6663,600884.SH,杉杉股份,0.0045045045045045,0.0,-,-,0.8,20170418,沪市
6940,000533.SZ,顺钠股份,0.0045045045045045,0.0,0.0,0.0,0.5,20170408,深主板
5886,600128.SH,弘业股份,0.0045004500450045,0.0,-,-,0.5,20170428,沪市
7068,000404.SZ,长虹华意,0.00448933782267116,0.0,0.0,0.0,0.4,20170331,深主板
7817,002683.SZ,宏大爆破,0.00448833034111311,0.0,0.0,0.0,0.5,20170310,中小板
6778,603999.SH,读者传媒,0.00448028673835125,10.0,-,10.0,1.0,20170413,沪市
6251,002838.SZ,道恩股份,0.00446827524575514,5.0,0.0,5.0,2.5,20170425,中小板
7688,600787.SH,中储股份,0.00446428571428571,0.0,-,-,0.35,20170318,沪市
6187,002837.SZ,英维克,0.00446002898550725,14.617745000000001,0.0,14.617745,2.923549,20170425,中小板
6560,300435.SZ,中泰股份,0.00445765230312036,0.0,0.0,0.0,0.6,20170419,创业板
6682,600328.SH,兰太实业,0.00445619335347432,0.0,-,-,0.59,20170415,沪市
6423,300321.SZ,同大股份,0.0044543429844098,0.0,0.0,0.0,1.0,20170421,创业板
6216,300418.SZ,昆仑万维,0.00445103857566766,0.0,0.0,0.0,1.05,20170425,创业板
7978,002217.SZ,合力泰,0.00444444444444444,10.0,0.0,10.0,0.84,20170223,中小板
7647,300559.SZ,佳发教育,0.00444005920078934,0.0,0.0,0.0,1.8,20170321,创业板
6612,300463.SZ,迈克生物,0.00443740095087163,0.0,0.0,0.0,1.12,20170418,创业板
7756,002555.SZ,三七互娱,0.00443066016836509,0.0,0.0,0.0,1.0,20170315,中小板
8013,300464.SZ,星徽精密,0.00442834138486312,0.0,0.0,0.0,0.55,20170215,创业板
8031,000545.SZ,金浦钛业,0.00442477876106195,0.0,-,-,0.3,20170124,深主板
6708,002009.SZ,天奇股份,0.00441696113074205,0.0,0.0,0.0,0.5,20170415,中小板
6722,300247.SZ,融捷健康,0.00441176470588235,0.0,0.0,0.0,0.3,20170415,创业板
6677,300623.SZ,捷捷微电,0.00441176470588235,0.0,-,-,3.0,20170417,创业板
7420,300319.SZ,麦捷科技,0.0044101821086262,19.719819,0.0,19.719819,1.380387,20170328,创业板
6214,300160.SZ,秀强股份,0.00441014332965821,0.0,0.0,0.0,0.4,20170425,创业板
6513,300261.SZ,雅本化学,0.00441014332965821,0.0,0.0,0.0,0.4,20170420,创业板
7862,300050.SZ,世纪鼎利,0.00439753737906772,0.0,0.0,0.0,0.5,20170307,创业板
6746,002350.SZ,北京科锐,0.00439753737906772,7.0,0.0,7.0,1.5,20170414,中小板
6029,300299.SZ,富春股份,0.00439319055464031,5.0,0.0,5.0,0.8,20170426,创业板
5973,600580.SH,卧龙电驱,0.0043859649122807,0.0,-,-,0.3,20170427,沪市
7599,601808.SH,中海油服,0.0043859649122807,0.0,-,-,0.5,20170322,沪市
8005,300213.SZ,佳讯飞鸿,0.00438020148926851,10.0,0.0,10.0,1.0,20170217,创业板
7808,600784.SH,鲁银投资,0.00437956204379562,0.0,-,-,0.3,20170311,沪市
7504,002042.SZ,华孚时尚,0.00437949541284404,0.0,0.0,-,0.477365,20170324,中小板
7965,000565.SZ,渝三峡A,0.00437828371278459,0.0,-,-,0.5,20170225,深主板
6283,300042.SZ,朗科科技,0.00437517090511348,0.0,0.0,0.0,1.6,20170425,创业板
8052,300062.SZ,中能电气,0.00436681222707424,10.0,-,10.0,1.0,20170116,创业板
6774,000570.SZ,苏常柴A,0.00436681222707424,0.0,0.0,0.0,0.3,20170413,深主板
7684,000905.SZ,厦门港务,0.00436607892527288,0.0,0.0,0.0,0.52,20170318,深主板
5915,600594.SH,益佰制药,0.00435729847494553,0.0,-,-,0.6,20170427,沪市
7214,300475.SZ,聚隆科技,0.00435563538392456,0.0,0.0,0.0,0.97,20170330,创业板
8006,600173.SH,卧龙地产,0.00435540069686411,0.0,-,-,0.5,20170217,沪市
7942,002386.SZ,天原集团,0.00435413642960813,0.0,-,-,0.3,20170228,中小板
6563,300592.SZ,华凯创意,0.00435161009573542,0.0,0.0,0.0,1.0,20170419,创业板
7470,000425.SZ,徐工机械,0.00434782608695652,0.0,0.0,0.0,0.15,20170325,深主板
6207,601100.SH,恒立液压,0.00434782608695652,0.0,-,-,0.66,20170425,沪市
6177,300253.SZ,卫宁健康,0.00434491978609626,9.0,0.0,9.0,0.65,20170425,创业板
6562,603966.SH,法兰泰克,0.00433651344319167,0.0,-,-,1.0,20170419,沪市
5747,000818.SZ,航锦科技,0.00432780847145488,0.0,0.0,0.0,0.47,20170429,深主板
6634,300138.SZ,晨光生物,0.00431732325957906,4.0,0.0,4.0,0.8,20170418,创业板
7472,300113.SZ,顺网科技,0.00431722323049002,0.0,0.0,0.0,1.189395,20170325,创业板
7639,000948.SZ,南天信息,0.00431406384814495,0.0,0.0,0.0,0.5,20170321,深主板
7572,002241.SZ,歌尔股份,0.00429922613929493,10.0,0.0,10.0,1.5,20170322,中小板
6934,601311.SH,骆驼股份,0.00429577464788732,0.0,-,-,0.61,20170408,沪市
6739,600459.SH,贵研铂业,0.004293688278231,0.0,-,-,1.0,20170414,沪市
6592,002654.SZ,万润科技,0.00429184549356223,0.0,0.0,0.0,0.4,20170418,中小板
5633,002351.SZ,漫步者,0.00428816466552316,0.0,0.0,0.0,0.5,20170822,中小板
7515,002681.SZ,奋达科技,0.00428816466552316,0.0,0.0,0.0,0.5,20170324,中小板
6879,300538.SZ,同益股份,0.00427302521008403,0.0,0.0,0.0,1.983111,20170410,创业板
7748,300419.SZ,浩丰科技,0.00425894378194208,10.0,0.0,10.0,1.0,20170315,创业板
5715,000158.SZ,常山北明,0.00425531914893617,3.0,0.0,3.0,0.6,20170429,深主板
7030,600652.SH,*ST游久,0.00425321463897132,0.0,-,-,0.43,20170331,沪市
6666,000159.SZ,国际实业,0.00424328147100424,0.0,0.0,-,0.3,20170418,深主板
7518,002302.SZ,西部建设,0.00424281984334204,0.0,0.0,0.0,0.65,20170324,中小板
6402,002835.SZ,同为股份,0.00423250564334086,10.0,0.0,10.0,1.5,20170421,中小板
6565,000028.SZ,国药一致,0.00423131170662905,0.0,0.0,-,3.3,20170419,深主板
7888,000591.SZ,太阳能,0.00421735604217356,12.0,2.0,10.0,0.52,20170304,深主板
6789,600109.SH,国金证券,0.004212299915754,0.0,-,-,0.5,20170412,沪市
7362,300567.SZ,精测电子,0.00420964007577352,0.0,0.0,0.0,4.0,20170328,创业板
7010,300265.SZ,通光线缆,0.00420875420875421,0.0,0.0,0.0,0.5,20170401,创业板
6125,300137.SZ,先河环保,0.00420168067226891,0.0,0.0,0.0,1.0,20170426,创业板
7737,600449.SH,宁夏建材,0.00419287211740042,0.0,-,-,0.4,20170316,沪市
7747,002658.SZ,雪迪龙,0.0041851616994293,0.0,0.0,-,0.66,20170315,中小板
7308,300008.SZ,天海防务,0.00418235048097031,15.0,0.0,15.0,1.0,20170329,创业板
5887,002554.SZ,惠博普,0.00418060200668896,0.0,0.0,0.0,0.25,20170428,中小板
6668,600267.SH,海正药业,0.00417710944026733,0.0,-,-,0.5,20170418,沪市
6279,002443.SZ,金洲管道,0.00417536534446764,0.0,-,-,0.4,20170425,中小板
6690,000793.SZ,华闻传媒,0.00417439703153989,0.0,0.0,0.0,0.45,20170415,深主板
7954,603579.SH,荣泰健康,0.00416869311470854,0.0,-,-,6.0,20170227,沪市
7582,002830.SZ,名雕股份,0.00416666666666667,10.0,0.0,10.0,2.5,20170322,中小板
6781,300358.SZ,楚天科技,0.00415814587593729,0.0,0.0,0.0,0.61,20170413,创业板
6777,000532.SZ,华金资本,0.00415800415800416,0.0,0.0,0.0,0.6,20170413,深主板
7616,300383.SZ,光环新网,0.00414593698175788,10.0,0.0,10.0,1.0,20170321,创业板
7578,002045.SZ,国光电器,0.00414507772020725,0.0,0.0,0.0,0.8,20170322,中小板
7750,002056.SZ,横店东磁,0.00412938747419133,10.0,0.0,10.0,0.6,20170315,中小板
7955,002768.SZ,国恩股份,0.00412711514651259,0.0,0.0,0.0,1.0,20170227,中小板
6316,603861.SH,白云电器,0.00412031314379893,0.0,-,-,1.0,20170422,沪市
7307,002502.SZ,鼎龙文化,0.00411522633744856,0.0,0.0,0.0,0.4,20170329,中小板
7875,600460.SH,士兰微,0.00410509031198686,0.0,-,-,0.25,20170307,沪市
6055,300437.SZ,清水源,0.00410466906105695,0.0,-,-,0.8,20170426,创业板
6171,300293.SZ,蓝英装备,0.0040950040950041,0.0,0.0,0.0,0.5,20170425,创业板
6044,000571.SZ,*ST大洲,0.00409276944065484,0.0,0.0,0.0,0.3,20170426,深主板
7812,600118.SH,中国卫星,0.00409074005206396,0.0,-,-,1.1,20170311,沪市
8019,300379.SZ,东方通,0.00407414952128743,10.0,0.0,10.0,2.0,20170213,创业板
6874,603040.SH,新坐标,0.004068584713746,0.0,-,-,2.8,20170410,沪市
7032,600833.SH,第一医药,0.00406740267286461,0.0,-,-,0.7,20170331,沪市
6894,603160.SH,汇顶科技,0.00406545380628113,0.0,-,-,4.0,20170408,沪市
7798,603126.SH,中材节能,0.004062681369704,0.0,-,-,0.7,20170313,沪市
6607,002468.SZ,申通快递,0.00405350628293474,0.0,0.0,0.0,1.0,20170418,中小板
7382,300537.SZ,广信材料,0.00404749055585537,6.0,0.0,6.0,1.5,20170328,创业板
6899,300499.SZ,高澜股份,0.00403846153846154,0.0,0.0,0.0,1.05,20170408,创业板
6941,001696.SZ,宗申动力,0.00403768506056528,0.0,0.0,0.0,0.3,20170408,
7701,600893.SH,航发动力,0.00403508771929824,0.0,-,-,1.38,20170317,沪市
6912,300306.SZ,远方信息,0.00403321470937129,0.0,0.0,0.0,0.68,20170408,创业板
6060,300429.SZ,强力新材,0.00401606425702811,0.0,0.0,0.0,1.0,20170426,创业板
7002,000722.SZ,湖南发展,0.00400962309542903,0.0,0.0,0.0,0.5,20170401,深主板
7774,002668.SZ,奥马电器,0.00400769477396601,18.0,-,18.0,2.5,20170314,中小板
6693,002126.SZ,银轮股份,0.00400421496311907,0.0,0.0,0.0,0.38,20170415,中小板
6870,603223.SH,恒通股份,0.0040016006402561,0.0,-,-,1.0,20170411,沪市
6246,300566.SZ,激智科技,0.004,5.0,0.0,5.0,2.0,20170425,创业板
7500,300182.SZ,捷成股份,0.00399222820236814,0.0,0.0,0.0,0.370878,20170325,创业板
7017,002140.SZ,东华科技,0.00399042298483639,0.0,0.0,0.0,0.5,20170331,中小板
7571,002079.SZ,苏州固锝,0.00399032648125756,0.0,0.0,0.0,0.33,20170322,中小板
6353,603656.SH,泰禾光电,0.00397614314115308,4.0,-,4.0,2.0,20170422,沪市
6038,002832.SZ,比音勒芬,0.00396825396825397,0.0,0.0,0.0,2.0,20170426,中小板
5650,603228.SH,景旺电子,0.00396353547364249,0.0,-,-,2.0,20170815,沪市
5947,002197.SZ,证通电子,0.00395882818685669,0.0,0.0,-,0.5,20170427,中小板
7200,300229.SZ,拓尔思,0.00394944707740916,0.0,0.0,0.0,0.5,20170330,创业板
7213,603002.SH,宏昌电子,0.00393559928443649,0.0,-,-,0.22,20170330,沪市
5782,002356.SZ,*ST赫美,0.00393545848091303,0.0,0.0,-,1.0,20170428,中小板
5946,603606.SH,东方电缆,0.00393356643356643,0.0,-,-,0.45,20170427,沪市
5680,000058.SZ,深赛格,0.00393184796854522,0.0,-,-,0.3,20170706,深主板
7357,002466.SZ,天齐锂业,0.00393013100436681,0.0,0.0,0.0,1.8,20170328,中小板
6096,300355.SZ,蒙草生态,0.0039241334205363,6.0,0.0,6.0,0.6,20170426,创业板
5920,002346.SZ,柘中股份,0.00392156862745098,0.0,0.0,0.0,1.0,20170427,中小板
6448,002840.SZ,华统股份,0.00391937290033595,0.0,-,-,1.05,20170421,中小板
6540,002426.SZ,胜利精密,0.00390625,0.0,0.0,-,0.3,20170420,中小板
7953,000534.SZ,万泽股份,0.0039032006245121,0.0,-,-,0.5,20170228,深主板
7085,300503.SZ,昊志机电,0.0039029356864076,15.0,0.0,15.0,2.3,20170331,创业板
