,代码,名称,股息率,送转总比例,送股比例,转股比例,现金分红比例,预案公告日
2000,521,长虹美菱,0.016260162601626,0.0,-,-,0.6,2019
2248,300403,汉宇集团,0.016260162601626,0.0,-,-,1.0,2019
2471,600828,茂业商业,0.016260162601626,0.0,-,-,1.0,2019
1270,603601,再升科技,0.0162337662337662,3.0,-,3.0,1.5,2019
820,2918,蒙娜丽莎,0.0162262401483542,7.0,-,7.0,3.5,2019
279,2901,大博医疗,0.01621271076524,0.0,-,-,5.0,2019
1225,603637,镇海股份,0.0161812297734628,0.0,-,-,2.5,2019
435,603323,苏农银行,0.0161812297734628,1.0,1.0,-,1.0,2019
1578,603693,江苏新能,0.0161681487469685,0.0,-,-,2.0,2019
2576,603677,奇精机械,0.0161550888529887,0.0,-,-,2.0,2019
1135,603283,赛腾股份,0.0161458333333333,0.0,-,-,3.1,2019
2195,888,峨眉山A,0.0161290322580645,0.0,-,-,1.0,2019
1997,300570,太辰光,0.0160857908847185,0.0,-,-,3.6,2019
1206,603500,祥和实业,0.0160513643659711,0.0,-,-,2.0,2019
2305,2549,凯美特气,0.0160513643659711,0.0,-,-,1.0,2019
2035,600999,招商证券,0.016048632218845,0.0,-,-,2.64,2019
846,685,中山公用,0.0160322952710496,0.0,-,-,1.39,2019
2135,34,神州数码,0.0160227992400253,0.0,-,-,2.53,2019
469,601789,宁波建工,0.0160183066361556,0.0,-,-,0.7,2019
1912,603038,华立股份,0.016016016016016,4.0,-,4.0,3.2,2019
1067,2762,金发拉比,0.0160142348754448,0.0,-,-,0.9,2019
1287,603706,东方环宇,0.0159744408945687,0.0,-,-,3.5,2019
2351,600299,安迪苏,0.0159741458910434,0.0,-,-,1.73,2019
1031,300412,迦南科技,0.0159651669085631,0.0,-,-,1.1,2019
1700,600798,宁波海运,0.0159574468085106,0.0,-,-,0.6,2019
2495,903,云内动力,0.0159574468085106,0.0,-,-,0.45,2019
1720,600486,扬农化工,0.0159165751920966,0.0,-,-,8.7,2019
1565,300673,佩蒂股份,0.0158780565258812,2.0,-,2.0,5.0,2019
1725,603989,艾华集团,0.0158730158730159,0.0,-,-,3.0,2019
138,600195,中牧股份,0.0158584534731324,4.0,-,4.0,2.42,2019
1489,600098,广州发展,0.0158478605388273,0.0,-,-,1.0,2019
2144,603026,石大胜华,0.0158394931362196,0.0,-,-,6.0,2019
1936,603181,皇马科技,0.0158061116965227,4.0,-,4.0,3.0,2019
1501,2905,金逸影视,0.0157746478873239,0.0,-,-,2.8,2019
2462,2820,桂发祥,0.0157728706624606,0.0,-,-,2.0,2019
49,2818,富森美,0.015748031496063,0.0,-,-,2.0,2019
1006,2742,三圣股份,0.0157232704402516,0.0,-,-,1.0,2019
680,603926,铁流股份,0.0157232704402516,3.0,-,3.0,2.5,2019
1784,2798,帝欧家居,0.0157232704402516,0.0,-,-,3.0,2019
995,600121,郑州煤电,0.0157232704402516,2.0,-,2.0,0.5,2019
1519,2376,新北洋,0.0157109190887667,0.0,-,-,2.0,2019
32,600273,嘉化能源,0.0156993339676499,0.0,-,-,1.65,2019
2408,600011,华能国际,0.0156985871271586,0.0,-,-,1.0,2019
1335,2783,凯龙股份,0.0156862745098039,0.0,-,-,2.0,2019
1985,603848,好太太,0.0156739811912226,0.0,-,-,2.5,2019
615,2455,百川股份,0.0156494522691706,0.0,-,-,1.0,2019
1453,2324,普利特,0.0156372165754496,3.0,-,3.0,2.0,2019
1356,600795,国电电力,0.015625,0.0,-,-,0.4,2019
1704,600352,浙江龙盛,0.015625,0.0,-,-,2.5,2019
2054,2653,海思科,0.0155993431855501,0.0,-,-,1.9,2019
2268,2186,全聚德,0.0155979202772964,0.0,-,-,1.8,2019
1879,601688,华泰证券,0.0155763239875389,0.0,-,-,3.0,2019
386,2097,山河智能,0.0155763239875389,0.0,-,-,1.0,2019
1315,2868,绿康生化,0.015556938394524,0.0,-,-,2.5,2019
1633,31,大悦城,0.0155367231638418,0.0,-,-,1.1,2019
1499,300120,经纬辉开,0.0155038759689922,0.0,-,-,1.0,2019
1582,603129,春风动力,0.015440150801131,0.0,-,-,3.2764,2019
2356,698,沈阳化工,0.0154028436018957,0.0,-,-,0.65,2019
2551,600826,兰生股份,0.0153985507246377,0.0,-,-,1.7,2019
205,2909,集泰股份,0.0153217568947906,0.0,-,-,1.5,2019
1649,603056,德邦股份,0.0152719665271967,0.0,-,-,2.19,2019
2331,600030,中信证券,0.0152705061082024,0.0,-,-,3.5,2019
586,601163,三角轮胎,0.0152671755725191,0.0,-,-,2.0,2019
1050,603311,金海环境,0.0152594099694812,0.0,-,-,1.5,2019
454,300549,优德精密,0.0152439024390244,0.0,-,-,2.0,2019
1527,2300,太阳电缆,0.0152091254752852,1.0,1.0,-,1.2,2019
1648,2029,七匹狼,0.0151975683890578,0.0,-,-,1.0,2019
1388,2357,富临运业,0.0151515151515152,0.0,-,-,1.0,2019
2523,603919,金徽酒,0.0151439299123905,0.0,-,-,2.42,2019
1852,600329,中新药业,0.015130674002751,0.0,-,-,2.2,2019
1003,300446,乐凯新材,0.0151057401812689,5.0,3.0,2.0,3.0,2019
2425,600497,驰宏锌锗,0.0150862068965517,0.0,-,-,0.7,2019
2103,915,山大华特,0.0150375939849624,0.0,-,-,3.0,2019
2074,2271,东方雨虹,0.015015015015015,0.0,-,-,3.0,2019
1586,300342,天银机电,0.015,0.0,-,-,1.5,2019
2459,600,建投能源,0.0149925037481259,0.0,-,-,1.0,2019
2592,603319,湘油泵,0.0149858242203321,3.0,-,3.0,3.7,2019
782,601595,上海电影,0.0149642160052049,0.0,-,-,2.3,2019
1284,975,银泰资源,0.0149365197908887,0.0,-,-,2.0,2019
535,300618,寒锐钴业,0.0149342891278375,4.0,-,4.0,10.0,2019
1309,2078,太阳纸业,0.0149253731343284,0.0,-,-,1.0,2019
664,300599,雄塑科技,0.0148837209302326,0.0,-,-,1.6,2019
2362,601336,新华保险,0.0148734788487541,0.0,-,-,7.7,2019
731,300046,台基股份,0.0148662041625372,0.0,-,-,3.0,2019
2612,603348,文灿股份,0.0148588410104012,0.0,-,-,3.0,2019
1940,300476,胜宏科技,0.0148487886825818,0.0,-,-,1.679398,2019
118,600629,华建集团,0.0148392415498763,2.0,-,2.0,1.8,2019
331,600439,瑞贝卡,0.0148367952522255,0.0,-,-,0.5,2019
161,2065,东华软件,0.0148148148148148,0.0,-,-,1.0,2019
81,2560,通达股份,0.014792899408284,0.0,-,-,1.0,2019
2485,300390,天华超净,0.0147637795275591,6.0,-,6.0,1.5,2019
1409,601116,三江购物,0.0147383935151069,0.0,-,-,2.0,2019
1248,600618,氯碱化工,0.0147239263803681,0.0,-,-,1.2,2019
1010,690,宝新能源,0.0146842878120411,0.0,-,-,1.0,2019
893,2615,哈尔斯,0.0146788990825688,0.0,-,-,0.8,2019
1612,560,我爱我家,0.0146750524109015,0.0,-,-,0.7,2019
993,2682,龙洲股份,0.0146750524109015,0.0,-,-,0.7,2019
882,300112,万讯自控,0.0146699266503667,0.0,-,-,1.2,2019
1370,818,航锦科技,0.0146198830409357,0.0,-,-,1.5,2019
1048,2274,华昌化工,0.0146198830409357,5.0,-,5.0,1.5,2019
2430,300501,海顺新材,0.0146127618119825,5.0,-,5.0,3.0,2019
1090,2407,多氟多,0.014609203798393,0.0,-,-,2.0,2019
1692,300067,安诺其,0.0145985401459854,3.0,-,3.0,1.0,2019
1830,2045,国光电器,0.0145985401459854,0.0,-,-,0.8,2019
2007,600519,贵州茅台,0.0145922617554072,0.0,-,-,145.39,2019
1496,601958,金钼股份,0.0145560407569141,0.0,-,-,1.0,2019
2012,601992,金隅集团,0.0145118733509235,0.0,-,-,0.55,2019
2176,2461,珠江啤酒,0.0144717800289436,0.0,-,-,1.0,2019
1988,603380,易德龙,0.0144641683103222,0.0,-,-,2.2,2019
1226,603689,皖天然气,0.0144404332129964,0.0,-,-,1.6,2019
1598,300394,天孚通信,0.0144404332129964,0.0,-,-,3.6,2019
568,2555,三七互娱,0.0144300144300144,0.0,-,-,2.0,2019
2557,598,兴蓉环境,0.014410480349345,0.0,-,-,0.66,2019
10,776,广发证券,0.0144092219020173,0.0,-,-,2.0,2019
1656,2225,濮耐股份,0.01440329218107,0.0,-,-,0.7,2019
1819,978,桂林旅游,0.0143884892086331,0.0,-,-,0.8,2019
343,926,福星股份,0.014367816091954,0.0,-,-,1.0,2019
1552,603050,科林电气,0.0143603133159269,0.0,-,-,1.65,2019
7,300781,因赛集团,0.0143586833144154,0.0,-,-,5.06,2019
2667,300021,大禹节水,0.0143472022955524,0.0,-,-,1.0,2019
829,600216,浙江医药,0.01434034416826,0.0,-,-,1.5,2019
1123,600781,ST辅仁,0.0143266475644699,0.0,-,-,1.0,2019
1306,300640,德艺文创,0.0143061516452074,5.0,-,5.0,2.0,2019
1798,2430,杭氧股份,0.0142857142857143,0.0,-,-,1.8,2019
875,603331,百达精工,0.0142857142857143,0.0,-,-,2.36,2019
1205,603685,晨丰科技,0.0142857142857143,3.0,-,3.0,2.5,2019
482,600415,小商品城,0.0142517814726841,0.0,-,-,0.6,2019
1517,2277,友阿股份,0.0142450142450142,0.0,-,-,0.5,2019
2422,2879,长缆科技,0.0142247510668563,0.0,-,-,2.0,2019
1773,601860,紫金银行,0.0142247510668563,0.0,-,-,1.0,2019
1671,300481,濮阳惠成,0.0142247510668563,0.0,-,-,2.0,2019
222,998,隆平高科,0.0141967446808511,0.0,-,-,2.001741,2019
2514,601318,中国平安,0.0141679546625451,0.0,-,-,11.0,2019
1737,600965,福成股份,0.0141509433962264,0.0,-,-,1.5,2019
932,300272,开能健康,0.0141442715700141,2.0,2.0,-,1.0,2019
1229,2683,宏大爆破,0.0141242937853107,0.0,-,-,1.5,2019
1182,2287,奇正藏药,0.0141227675788015,2.983349,2.983349,-,4.077243,2019
2432,600426,华鲁恒升,0.0141043723554302,0.0,-,-,2.0,2019
2301,300575,中旗股份,0.0141043723554302,8.0,-,8.0,8.0,2019
462,603356,华菱精工,0.0140845070422535,0.0,-,-,1.8,2019
2311,2380,科远智慧,0.0140548137737175,0.0,-,-,2.0,2019
2043,601799,星宇股份,0.0140385706182643,0.0,-,-,9.9,2019
1269,600867,通化东宝,0.0140154169586545,0.0,-,-,2.0,2019
989,2898,赛隆药业,0.0139958012596221,0.0,-,-,2.0,2019
1110,600039,四川路桥,0.0139664804469274,0.0,-,-,0.5,2019
1780,2106,莱宝高科,0.0139664804469274,0.0,-,-,1.0,2019
1493,539,粤电力A,0.013953488372093,0.0,-,-,0.6,2019
1185,967,盈峰环境,0.0139520083682008,0.0,-,-,1.000359,2019
2308,300458,全志科技,0.0139470013947001,0.0,-,-,3.0,2019
812,582,北部湾港,0.0139450671550672,0.0,-,-,1.142101,2019
2065,2032,苏泊尔,0.013943950786056,0.0,-,-,10.2,2019
2502,999,华润三九,0.0139385275196569,0.0,-,-,3.9,2019
947,300415,伊之密,0.0139082058414465,0.0,-,-,1.0,2019
904,603040,新坐标,0.0138937130948246,0.0,-,-,4.0,2019
2004,600582,天地科技,0.0138888888888889,0.0,-,-,0.5,2019
146,413,东旭光电,0.0138613861386139,0.0,-,-,0.7,2019
1079,603607,京华激光,0.0138568129330254,0.0,-,-,3.0,2019
675,2435,长江润发,0.0138504155124654,5.0,-,5.0,1.0,2019
1504,601311,骆驼股份,0.0138504155124654,0.0,-,-,1.5,2019
1424,600054,黄山旅游,0.0138219895287958,0.0,-,-,1.32,2019
1764,600223,鲁商发展,0.0138121546961326,0.0,-,-,0.5,2019
126,2637,赞宇科技,0.0138121546961326,0.0,-,-,1.0,2019
1200,300739,明阳电路,0.013801261829653,5.0,-,5.0,3.5,2019
1550,2433,太安堂,0.0137816764132554,0.0,-,-,0.707,2019
190,603609,禾丰牧业,0.0137719969395562,0.0,-,-,1.8,2019
1535,300057,万顺新材,0.013757789017341,1.904078,-,1.904078,0.952039,2019
2247,756,新华制药,0.0137551581843191,0.0,-,-,1.0,2019
1312,603089,正裕工业,0.0137488542621448,4.5,-,4.5,3.0,2019
1393,600888,新疆众和,0.0137254901960784,0.0,-,-,0.7,2019
287,19,深粮控股,0.0136986301369863,0.0,-,-,1.0,2019
553,600939,重庆建工,0.0136929460580913,0.0,-,-,0.66,2019
1530,601872,招商轮船,0.0136792452830189,0.0,-,-,0.58,2019
228,2811,亚泰国际,0.0136705399863295,0.0,-,-,2.0,2019
689,603329,上海雅仕,0.013646288209607,0.0,-,-,2.5,2019
1265,2244,滨江集团,0.0136363636363636,0.0,-,-,0.6,2019
2281,600717,天津港,0.0136363636363636,2.0,2.0,-,1.08,2019
1806,300303,聚飞光电,0.013595166163142,0.0,-,-,0.45,2019
653,2645,华宏科技,0.0135900339750849,3.0,-,3.0,1.2,2019
1884,300233,金城医药,0.0135869565217391,0.0,-,-,2.5,2019
977,961,中南建设,0.0135440180586907,0.0,-,-,1.2,2019
1927,601231,环旭电子,0.0135425268373245,0.0,-,-,1.64,2019
996,600339,中油工程,0.0135416666666667,0.0,-,-,0.52,2019
1650,600388,龙净环保,0.0135350318471338,0.0,-,-,1.7,2019
1639,603020,爱普股份,0.0134969325153374,0.0,-,-,1.1,2019
843,2048,宁波华翔,0.0134892086330935,0.0,-,-,1.5,2019
2542,600814,杭州解百,0.0134854771784232,0.0,-,-,0.65,2019
2496,498,山东路桥,0.0134649910233393,0.0,-,-,0.75,2019
2025,2460,赣锋锂业,0.0134649910233393,0.0,-,-,3.0,2019
1753,603228,景旺电子,0.0134480903711673,4.0,-,4.0,7.5,2019
912,2026,山东威达,0.0134228187919463,0.0,-,-,0.8,2019
623,300099,精准信息,0.0134048257372654,0.0,-,-,1.0,2019
289,596,古井贡酒,0.01339405304045,0.0,-,-,15.0,2019
654,2328,新朋股份,0.0133811230585424,7.0,-,7.0,1.12,2019
439,650,仁和药业,0.0133689839572193,0.0,-,-,1.0,2019
1394,300371,汇中股份,0.0133600534402138,4.0,-,4.0,2.0,2019
627,300511,雪榕生物,0.0133481646273637,0.0,-,-,1.2,2019
954,300736,百邦科技,0.0133333333333333,6.0,-,6.0,3.0,2019
1634,2722,金轮股份,0.0133244503664224,0.0,-,-,2.0,2019
2339,2182,云海金属,0.0132802124833997,0.0,-,-,1.0,2019
317,637,茂化实华,0.0132743362831858,0.0,-,-,0.6,2019
122,425,徐工机械,0.0132450331125828,0.0,-,-,0.6,2019
2127,600362,江西铜业,0.0132362673726009,0.0,-,-,2.0,2019
705,603810,ST丰山,0.0132308467741935,0.0,-,-,5.25,2019
1466,603586,金麒麟,0.0132013201320132,0.0,-,-,2.0,2019
1446,300181,佐力药业,0.0132013201320132,0.0,-,-,0.8,2019
1132,603218,日月股份,0.0131984161900572,3.0,-,3.0,3.0,2019
2581,600231,凌钢股份,0.0131736526946108,0.0,-,-,0.44,2019
2183,603067,振华股份,0.013172338090011,4.0,-,4.0,1.2,2019
256,600559,老白干酒,0.0131665569453588,3.0,-,3.0,2.0,2019
412,603567,珍宝岛,0.0131621187800963,0.0,-,-,1.64,2019
309,603203,快克股份,0.0131602451838879,0.0,-,-,3.0058,2019
1975,600279,重庆港九,0.0131578947368421,0.0,-,-,0.6,2019
1762,600400,红豆股份,0.0131578947368421,0.0,-,-,0.5,2019
486,2520,日发精机,0.0131320866141732,0.0,-,-,1.000665,2019
1258,603888,新华网,0.0131216931216931,0.0,-,-,2.48,2019
774,540,中天金融,0.013103681462141,0.0,-,-,0.501871,2019
1718,732,泰禾集团,0.0131030375223347,10.0,-,10.0,2.2,2019
1855,600320,振华重工,0.0130890052356021,0.0,-,-,0.5,2019
655,603043,广州酒家,0.0130505709624796,0.0,-,-,4.0,2019
2385,2658,雪迪龙,0.0130208333333333,0.0,-,-,1.0,2019
1596,603823,百合花,0.013013013013013,0.0,-,-,2.6,2019
612,300735,光弘科技,0.013009540329575,3.0,-,3.0,3.0,2019
1923,300183,东软载波,0.0130039011703511,0.0,-,-,2.0,2019
1492,603197,保隆科技,0.0130005200208008,0.0,-,-,2.5,2019
1706,600577,精达股份,0.012987012987013,0.0,-,-,0.4,2019
2556,603977,国泰集团,0.012970168612192,0.0,-,-,1.0,2019
935,2939,长城证券,0.012970168612192,0.0,-,-,2.0,2019
2046,62,深圳华强,0.0129668049792531,4.5,-,4.5,2.5,2019
2076,603590,康辰药业,0.0129668049792531,0.0,-,-,5.0,2019
622,603516,淳中科技,0.0129589632829374,0.0,-,-,3.0,2019
1962,603929,亚翔集成,0.0129466597617815,0.0,-,-,2.5,2019
1381,603187,海容冷链,0.0129394004744447,4.0,-,4.0,6.0,2019
1817,600081,东风科技,0.0129326047358834,0.0,-,-,1.42,2019
1922,600230,沧州大化,0.0129198966408269,0.0,-,-,2.0,2019
12,338,潍柴动力,0.0129087779690189,0.0,-,-,1.5,2019
1136,2788,鹭燕医药,0.0128783000643915,7.0,-,7.0,2.0,2019
2323,601857,中国石油,0.0128755364806867,0.0,-,-,0.9,2019
1111,797,中国武夷,0.0128755364806867,2.0,-,2.0,0.6,2019
921,603970,中农立华,0.0128733264675592,2.0,-,2.0,2.5,2019
2628,300639,凯普生物,0.0128667009778693,2.0,-,2.0,2.5,2019
1618,300408,三环集团,0.012853470437018,0.0,-,-,2.5,2019
2014,2672,东江环保,0.0128440366972477,0.0,-,-,1.4,2019
1298,601579,会稽山,0.0128354725787631,0.0,-,-,1.1,2019
1809,600885,宏发股份,0.0128318584070796,0.0,-,-,2.9,2019
2011,603339,四方科技,0.0128040973111396,0.0,-,-,2.0,2019
1808,600643,爱建集团,0.012779552715655,0.0,-,-,1.2,2019
1043,603192,汇得科技,0.012764405543399,0.0,-,-,3.5,2019
1539,603568,伟明环保,0.012736395214203,3.5,1.0,2.5,3.3,2019
1558,300498,温氏股份,0.0126935770500127,0.0,-,-,5.0,2019
1973,603126,中材节能,0.0126582278481013,0.0,-,-,0.7,2019
1317,603569,长久物流,0.0126537785588752,0.0,-,-,1.44,2019
216,603680,今创集团,0.0126502213788741,3.0,-,3.0,2.0,2019
323,600498,烽火通信,0.0126347082868822,0.0,-,-,3.4,2019
2241,2393,力生制药,0.0126315789473684,0.0,-,-,3.0,2019
2160,600246,万通地产,0.0126315789473684,0.0,-,-,0.48,2019
2053,600488,天药股份,0.0126126126126126,0.0,-,-,0.56,2019
641,2484,江海股份,0.0125984251968504,0.0,-,-,0.8,2019
1616,2087,新野纺织,0.0125944584382872,0.0,-,-,0.5,2019
1327,603517,绝味食品,0.0125540234616176,4.0,-,4.0,6.1,2019
1129,2930,宏川智慧,0.0125523012552301,4.0,-,4.0,3.0,2019
9,601857,中国石油,0.0125444264943457,0.0,-,-,0.7765,2019
1904,603880,南卫股份,0.0125195618153365,3.0,-,3.0,1.6,2019
1331,300276,三丰智能,0.0124895920066611,4.0,-,4.0,1.5,2019
1303,300284,苏交科,0.0124888492417484,2.0,-,2.0,1.4,2019
834,2038,双鹭药业,0.0124843945068664,5.0,5.0,-,3.0,2019
1872,601727,上海电气,0.0124665314401623,0.0,-,-,0.6146,2019
187,2952,亚世光电,0.0124564938633449,5.0,2.6,2.4,6.8,2019
373,603360,百傲化学,0.0124560843181092,0.0,-,-,3.9,2019
2578,300176,派生科技,0.0124501992031873,6.0,5.0,1.0,1.25,2019
1395,603369,今世缘,0.012448132780083,0.0,-,-,3.3,2019
2119,600874,创业环保,0.0124413145539906,0.0,-,-,1.06,2019
792,603648,畅联股份,0.0124378109452736,0.0,-,-,1.5,2019
1763,300658,延江股份,0.0124275062137531,0.0,-,-,1.5,2019
292,2573,清新环境,0.0123915737298637,0.0,-,-,1.0,2019
1345,2010,传化智联,0.0123915737298637,0.0,-,-,1.0,2019
2480,600523,贵航股份,0.0123864574731627,0.0,-,-,1.5,2019
1657,300452,山河药辅,0.0123839009287926,0.0,-,-,2.0,2019
335,603117,万林物流,0.0123762376237624,0.0,-,-,0.5,2019
919,2498,汉缆股份,0.0123711340206186,0.0,-,-,0.36,2019
1500,886,海南高速,0.0123456790123457,0.0,-,-,0.5,2019
1469,630,铜陵有色,0.0123456790123457,0.0,-,-,0.3,2019
1614,2267,陕天然气,0.0123304562268804,0.0,-,-,1.0,2019
2229,600196,复星医药,0.012326656394453,0.0,-,-,3.2,2019
1581,2556,辉隆股份,0.0123239436619718,0.0,-,-,0.7,2019
1916,2062,宏润建设,0.0123152709359606,0.0,-,-,0.5,2019
303,603506,南都物业,0.0123152709359606,3.0,-,3.0,3.0,2019
1138,603790,雅运股份,0.0123102174805088,3.0,-,3.0,3.0,2019
2140,300445,康斯特,0.0123051681706317,0.0,-,-,1.5,2019
649,2100,天康生物,0.01230012300123,0.0,-,-,1.0,2019
2538,600167,联美控股,0.0122749590834697,3.0,3.0,-,1.5,2019
188,2120,韵达股份,0.0122712039185357,3.0,-,3.0,4.76,2019
1083,2251,步步高,0.0122699386503067,0.0,-,-,1.0,2019
905,2002,鸿达兴业,0.0122699386503067,0.0,-,-,0.6,2019
555,600366,宁波韵升,0.0122399020807834,0.0,-,-,1.0,2019
1377,600345,长江通信,0.0122282608695652,0.0,-,-,3.6,2019
2038,603658,安图生物,0.0122230710466005,0.0,-,-,8.0,2019
1187,2748,世龙实业,0.0121951219512195,0.0,-,-,1.0,2019
2198,2136,安纳达,0.0121802679658952,0.0,-,-,1.0,2019
409,300373,扬杰科技,0.0121784890776699,0.0,-,-,2.007015,2019
2316,600976,健民集团,0.0121580547112462,0.0,-,-,2.0,2019
1143,2465,海格通信,0.0121580547112462,0.0,-,-,1.2,2019
2242,600116,三峡水利,0.0121506682867558,0.0,-,-,1.0,2019
2600,603806,福斯特,0.0121457489878543,0.0,-,-,4.5,2019
1293,603326,我乐家居,0.0121163166397415,0.0,-,-,1.5,2019
1677,623,吉林敖东,0.0121138703815869,0.0,-,-,2.0,2019
2081,600419,天润乳业,0.0120991253644315,0.0,-,-,1.66,2019
852,2651,利君股份,0.0120967741935484,0.0,-,-,0.6,2019
1330,603871,嘉友国际,0.0120831319478009,4.0,-,4.0,5.0,2019
1059,2241,歌尔股份,0.0120772946859903,0.0,-,-,1.0,2019
1211,600233,圆通速递,0.0120675784392599,0.0,-,-,1.5,2019
2262,600298,安琪酵母,0.0120564932828109,0.0,-,-,3.5,2019
444,300417,南华仪器,0.0120307988450433,0.0,-,-,2.5,2019
172,850,华茂股份,0.0120192307692308,0.0,-,-,0.5,2019
1081,21,深科技,0.0120192307692308,0.0,-,-,1.0,2019
2138,603226,菲林格尔,0.012,3.0,-,3.0,3.0,2019
944,603515,欧普照明,0.0119760479041916,0.0,-,-,4.0,2019
84,2458,益生股份,0.0119569549621363,0.0,-,-,3.0,2019
238,2457,青龙管业,0.0119331742243437,0.0,-,-,1.0,2019
1647,300122,智飞生物,0.0119047619047619,0.0,-,-,5.0,2019
1408,2882,金龙羽,0.0118953211736717,0.0,-,-,1.5,2019
33,603365,水星家纺,0.0118764845605701,0.0,-,-,2.0,2019
876,300258,精锻科技,0.0118389897395422,0.0,-,-,1.5,2019
2511,2831,裕同科技,0.0118156754627806,12.0,-,12.0,6.0,2019
2220,600287,江苏舜天,0.0117994100294985,0.0,-,-,0.8,2019
1857,601866,中远海发,0.0117857142857143,0.0,-,-,0.33,2019
1214,603377,东方时尚,0.0117716303708064,0.0,-,-,2.0,2019
2142,2949,华阳国际,0.0117370892018779,0.0,-,-,2.5,2019
148,40,东旭蓝天,0.01171875,0.0,-,-,0.75,2019
1245,603599,广信股份,0.0117012032085561,0.0,-,-,1.7505,2019
1622,525,红太阳,0.0116731517509728,0.0,-,-,1.5,2019
261,603861,白云电器,0.0116514690982776,0.0,-,-,1.15,2019
1876,600635,大众公用,0.0116279069767442,0.0,-,-,0.6,2019
1220,600220,江苏阳光,0.0116279069767442,0.0,-,-,0.3,2019
491,300459,金科文化,0.011625079086116,8.01779,-,8.01779,0.661467,2019
1275,603351,威尔药业,0.0116166505324298,4.0,-,4.0,6.0,2019
1880,600875,东方电气,0.0116156282998944,0.0,-,-,1.1,2019
2401,2801,微光股份,0.0116144018583043,0.0,-,-,3.0,2019
2646,2442,龙星化工,0.0116144018583043,0.0,-,-,1.0,2019
1887,300522,世名科技,0.0116009280742459,0.0,-,-,2.0,2019
521,603128,华贸物流,0.0115839243498818,0.0,-,-,0.98,2019
184,300497,富祥股份,0.0115807759119861,2.0,2.0,-,2.0,2019
1181,761,本钢板材,0.0115740740740741,0.0,-,-,0.5,2019
70,603697,有友食品,0.0115458627325208,0.0,-,-,1.8,2019
324,601616,广电电气,0.0115273775216138,0.0,-,-,0.4,2019
2219,603686,龙马环卫,0.0115217391304348,0.0,-,-,2.65,2019
470,300388,国祯环保,0.0115136754643206,0.0,-,-,1.177849,2019
247,2454,松芝股份,0.0114942528735632,0.0,-,-,0.6,2019
2662,2727,一心堂,0.0114942528735632,0.0,-,-,3.0,2019
1362,2483,润邦股份,0.0114942528735632,0.0,-,-,0.5,2019
1599,2398,建研集团,0.0114754098360656,0.0,-,-,0.7,2019
616,300360,炬华科技,0.0114678899082569,0.0,-,-,1.0,2019
2329,600323,瀚蓝环境,0.011454753722795,0.0,-,-,2.0,2019
1105,530,大冷股份,0.011441647597254,0.0,-,-,0.5,2019
2071,300485,赛升药业,0.0114394661582459,0.0,-,-,1.2,2019
1908,2942,新农股份,0.0114372855508959,0.0,-,-,3.0,2019
1799,529,广弘控股,0.0114192495921697,0.0,-,-,0.7,2019
385,2749,国光股份,0.0114087301587302,7.0,-,7.0,2.3,2019
67,728,国元证券,0.0114025085518814,0.0,-,-,1.0,2019
2629,2258,利尔化学,0.0113571834185122,0.0,-,-,2.0,2019
2582,300720,海川智能,0.0113550340651022,5.0,-,5.0,3.0,2019
1795,600917,重庆燃气,0.0113475177304965,0.0,-,-,0.8,2019
1392,603636,南威软件,0.0113421550094518,0.0,-,-,1.2,2019
473,300409,道氏技术,0.011337649281935,0.0,-,-,1.499971,2019
1525,686,东北证券,0.0113122171945701,0.0,-,-,1.0,2019
1019,300243,瑞丰高材,0.0112994350282486,1.0,-,1.0,1.0,2019
1543,603387,基蛋生物,0.0112699285321605,4.0,-,4.0,4.1,2019
2134,600838,上海九百,0.0112633181126332,0.0,-,-,0.74,2019
2120,601111,中国国航,0.0112628135223555,0.0,-,-,1.0328,2019
504,603639,海利尔,0.0112570356472796,0.0,-,-,3.0,2019
194,603196,日播时尚,0.0112485939257593,0.0,-,-,1.0,2019
1640,2853,皮阿诺,0.0112422709387296,0.0,-,-,2.0,2019
1963,601500,通用股份,0.0112044817927171,0.0,-,-,0.8,2019
2436,600862,中航高科,0.0111902339776195,0.0,-,-,1.1,2019
1158,300207,欣旺达,0.0111725343642612,0.0,-,-,1.300483,2019
1436,600549,厦门钨业,0.0111690245718541,0.0,-,-,1.5,2019
1280,603330,上海天洋,0.0111384918679152,4.0,-,4.0,2.26,2019
1162,600420,现代制药,0.0111358574610245,0.0,-,-,1.0,2019
2376,600273,嘉化能源,0.0111209964412811,0.0,-,-,1.25,2019
2214,2408,齐翔腾达,0.0111008631319359,0.0,-,-,0.90028,2019
106,2809,红墙股份,0.0110987791342952,0.0,-,-,2.0,2019
1157,963,华东医药,0.0110961667787492,2.0,-,2.0,3.3,2019
1549,603301,振德医疗,0.0110899873257288,4.0,-,4.0,3.5,2019
2167,603288,海天味业,0.0110734463276836,0.0,-,-,9.8,2019
651,603798,康普顿,0.011070110701107,0.0,-,-,1.2,2019
224,600522,中天科技,0.0110619469026549,0.0,-,-,1.0,2019
838,300628,亿联网络,0.0110497237569061,10.0,-,10.0,12.0,2019
2133,600528,中铁工业,0.0110470701248799,0.0,-,-,1.15,2019
1201,300119,瑞普生物,0.0110274855907781,0.0,-,-,1.530615,2019
2027,600600,青岛啤酒,0.011026878015162,0.0,-,-,4.8,2019
416,603297,永新光学,0.010989010989011,3.0,-,3.0,5.0,2019
