,代码,名称,股息率,送转总比例,送股比例,转股比例,现金分红比例,预案公告日
13694,600393,粤泰股份,0.0175131348511384,0.0,-,-,1.0,2014
13369,881,中广核技,0.0174825174825175,0.0,-,-,1.0,2014
12549,601,韶能股份,0.0174291938997821,0.0,-,-,0.8,2014
14186,2643,万润股份,0.0172910662824207,0.0,-,-,1.8,2014
13140,600162,香江控股,0.0172413793103448,0.0,-,-,0.8,2014
12781,937,冀中能源,0.0172117039586919,0.0,-,-,1.0,2014
13949,601965,中国汽研,0.0172117039586919,0.0,-,-,2.0,2014
14359,300181,佐力药业,0.0172057811424639,12.0,-,12.0,5.0,2014
13431,600801,华新水泥,0.0171969045571797,6.0,-,6.0,2.0,2014
13154,600738,兰州民百,0.0171821305841924,0.0,-,-,1.0,2014
13734,2588,史丹利,0.0171821305841924,3.0,-,3.0,5.0,2014
12560,2467,二六三,0.0171702274678112,10.00165,-,10.00165,4.000663,2014
12435,2612,朗姿股份,0.0171600171600172,0.0,-,-,4.0,2014
13489,601766,中国中车,0.0171428571428571,0.0,-,-,0.9,2014
13855,600823,世茂股份,0.0171232876712329,0.0,-,-,1.5,2014
13450,600470,六国化工,0.0171232876712329,0.0,-,-,1.0,2014
14252,600861,北京城乡,0.0171037628278221,0.0,-,-,1.5,2014
13663,2533,金杯电工,0.0170454545454545,6.0,-,6.0,1.2,2014
12958,603699,纽威股份,0.0170316301703163,0.0,-,-,3.5,2014
13794,600233,圆通速递,0.0169875424688562,0.0,-,-,1.5,2014
12530,2054,德美化工,0.016973125884017,0.0,-,-,1.2,2014
13906,603167,渤海轮渡,0.0169683257918552,0.0,-,-,1.5,2014
13967,600258,首旅酒店,0.0169376693766938,0.0,-,-,2.5,2014
14178,2361,神剑股份,0.0168634064080944,0.0,-,-,1.0,2014
12430,600028,中国石化,0.0168539325842697,0.0,-,-,0.9,2014
13557,429,粤高速A,0.0167785234899329,0.0,-,-,0.5,2014
13072,2249,大洋电机,0.0167731629392971,0.0,-,-,2.1,2014
13105,600668,尖峰集团,0.016728624535316,0.0,-,-,1.8,2014
14362,2553,南方轴承,0.016728624535316,10.0,-,10.0,4.5,2014
13315,601311,骆驼股份,0.0166967509025271,0.0,-,-,1.85,2014
14200,600050,中国联通,0.0166875,0.0,-,-,0.534,2014
13150,600251,冠农股份,0.0166333998669328,0.0,-,-,2.5,2014
12648,2293,罗莱生活,0.0165094339622642,0.0,-,-,3.5,2014
13326,2010,传化智联,0.0165016501650165,0.0,-,-,1.5,2014
13753,300154,瑞凌股份,0.0164880461665293,0.0,-,-,2.0,2014
12857,656,金科股份,0.0164835164835165,0.0,-,-,1.2,2014
14064,600252,中恒集团,0.0164744645799012,0.0,-,-,2.0,2014
13168,301,东方盛虹,0.0164473684210526,0.0,-,-,0.5,2014
12683,541,佛山照明,0.0164102564102564,0.0,-,-,1.6,2014
12953,600232,金鹰股份,0.016359918200409,0.0,-,-,0.8,2014
12694,2267,陕天然气,0.016304347826087,0.0,-,-,1.5,2014
12632,600638,新黄浦,0.016262482168331,0.0,-,-,2.28,2014
12758,530,大冷股份,0.0162162162162162,0.0,-,-,1.5,2014
13054,300005,探路者,0.0161628654592497,1.999023,1.999023,-,2.498779,2014
14162,300039,上海凯宝,0.0161591050341827,2.0,-,2.0,2.6,2014
14056,703,恒逸石化,0.0161550888529887,0.0,-,-,1.0,2014
13640,2037,久联发展,0.0161117078410311,0.0,-,-,1.5,2014
13410,2351,漫步者,0.0161001788908766,0.0,-,-,1.8,2014
13591,600805,悦达投资,0.0160944206008584,0.0,-,-,1.5,2014
14026,2661,克明面业,0.0160720025715204,0.0,-,-,5.0,2014
13935,600588,用友网络,0.0160599571734475,2.0,-,2.0,3.0,2014
14175,2381,双箭股份,0.0160384923817161,0.0,-,-,2.0,2014
13538,600216,浙江医药,0.016008537886873,0.0,-,-,1.5,2014
14134,600295,鄂尔多斯,0.016,0.0,-,-,1.2,2014
12689,603001,奥康国际,0.016,0.0,-,-,2.2,2014
13910,600176,中国巨石,0.0159786950732357,0.0,-,-,1.2,2014
12412,2519,银河电子,0.0159489633173844,0.0,-,-,4.0,2014
13491,600029,南方航空,0.0159362549800797,0.0,-,-,0.4,2014
13427,900,现代投资,0.0157977883096367,3.0,-,3.0,1.0,2014
14166,300146,汤臣倍健,0.0157952930026852,10.0,-,10.0,10.0,2014
12942,2399,海普瑞,0.0157728706624606,0.0,-,-,3.0,2014
13018,2412,汉森制药,0.0157629255989912,10.0,-,10.0,5.0,2014
12848,2108,沧州明珠,0.0156862745098039,0.0,-,-,2.0,2014
13398,2548,金新农,0.0156739811912226,0.0,-,-,2.0,2014
14215,2035,华帝股份,0.0156128024980484,2.0,-,2.0,2.0,2014
13701,2007,华兰生物,0.0155763239875389,0.0,-,-,4.0,2014
13281,2051,中工国际,0.0155682407887909,2.0,2.0,-,3.0,2014
13992,600238,ST椰岛,0.015552099533437,0.0,-,-,1.0,2014
14170,601933,永辉超市,0.0155400155400155,10.0,-,10.0,2.0,2014
12570,2627,宜昌交运,0.015527950310559,0.0,-,-,2.0,2014
13500,2572,索菲亚,0.015527950310559,0.0,-,-,2.5,2014
13964,600389,江山股份,0.0155217965653897,0.0,-,-,4.7,2014
13228,2050,三花智控,0.0154798761609907,3.0,-,3.0,2.0,2014
13320,2045,国光电器,0.0154738878143133,0.0,-,-,0.8,2014
14121,600867,通化东宝,0.0154679040989946,1.0,1.0,-,2.0,2014
13040,600628,新世界,0.0154320987654321,0.0,-,-,1.5,2014
14057,848,承德露露,0.0154185022026432,2.5,2.5,-,3.5,2014
12876,300102,乾照光电,0.0153609831029186,0.0,-,-,2.0,2014
14023,600422,昆药集团,0.0153576129881527,0.0,-,-,3.5,2014
12568,2150,通润装备,0.0153374233128834,0.0,-,-,1.0,2014
13239,759,中百集团,0.0153256704980843,0.0,-,-,1.2,2014
13151,300150,世纪瑞尔,0.0153256704980843,0.0,-,-,2.0,2014
12499,30,富奥股份,0.0153139356814701,0.0,-,-,1.0,2014
13004,600497,驰宏锌锗,0.0153061224489796,0.0,-,-,1.5,2014
14035,877,天山股份,0.015220700152207,0.0,-,-,1.0,2014
14197,2078,太阳纸业,0.0151745068285281,10.0,-,10.0,1.0,2014
13475,600865,百大集团,0.0151745068285281,0.0,-,-,1.0,2014
14050,600875,东方电气,0.0151642796967144,0.0,-,-,1.8,2014
13837,619,海螺型材,0.0151515151515152,0.0,-,-,1.0,2014
13600,600688,上海石化,0.0151057401812689,0.0,-,-,0.5,2014
12863,601718,际华集团,0.0150793650793651,0.0,-,-,0.38,2014
12839,685,中山公用,0.015015015015015,0.0,-,-,1.5,2014
13448,600830,香溢融通,0.015,0.0,-,-,1.2,2014
12938,2324,普利特,0.0149812734082397,0.0,-,-,2.0,2014
13565,600089,特变电工,0.0149774774774775,0.0,-,-,1.33,2014
13133,601801,皖新传媒,0.0149365197908887,0.0,-,-,2.0,2014
12873,981,ST银亿,0.0148698884758364,0.0,-,-,1.2,2014
12814,2503,搜于特,0.0148514851485149,2.0,-,2.0,1.5,2014
12454,2004,华邦健康,0.0148514851485149,0.0,-,-,3.0,2014
12852,2415,海康威视,0.014801657785672,0.0,-,-,2.5,2014
12880,2713,东易日盛,0.0147885241052943,0.0,-,-,5.0,2014
13944,600017,日照港,0.014760147601476,0.0,-,-,0.4,2014
13622,2615,哈尔斯,0.0147533425541724,0.0,-,-,3.2,2014
14265,838,财信发展,0.0147492625368732,0.0,-,-,1.0,2014
12625,600479,千金药业,0.0147299509001637,0.0,-,-,1.8,2014
12890,600498,烽火通信,0.0146804835924007,0.0,-,-,1.7,2014
12393,2622,融钰集团,0.0146477222791856,18.0,-,18.0,10.0,2014
13786,655,金岭矿业,0.0146198830409357,0.0,-,-,1.0,2014
12574,903,云内动力,0.0146137787056367,0.0,-,-,0.7,2014
13915,2626,金达威,0.0145985401459854,6.0,-,6.0,5.0,2014
12602,2443,金洲管道,0.0145985401459854,2.0,-,2.0,1.0,2014
12726,2666,德联集团,0.014591439688716,0.0,-,-,1.5,2014
12685,600997,开滦股份,0.0145882352941176,0.0,-,-,0.62,2014
13092,600480,凌云股份,0.0145808019441069,0.0,-,-,1.2,2014
13298,600461,洪城水业,0.0145278450363196,0.0,-,-,1.2,2014
13195,600436,片仔癀,0.0145137880986938,0.0,-,-,11.0,2014
13259,425,徐工机械,0.0145137880986938,0.0,-,-,1.0,2014
14304,2208,合肥城建,0.0144508670520231,0.0,-,-,1.0,2014
12667,2705,新宝股份,0.0144404332129964,0.0,-,-,2.0,2014
13433,600635,大众公用,0.0144329896907216,0.0,-,-,0.7,2014
12442,600180,瑞茂通,0.0144312393887946,0.0,-,-,1.7,2014
14027,600315,上海家化,0.0144108505227465,0.0,-,-,5.1,2014
14196,2128,露天煤业,0.0144092219020173,0.0,-,-,1.0,2014
12806,300082,奥克股份,0.0143815915627996,0.0,-,-,1.5,2014
13805,600196,复星医药,0.0143540669856459,0.0,-,-,2.7,2014
14034,69,华侨城A,0.0143445696721311,0.0,-,-,0.700015,2014
12820,2394,联发股份,0.014336917562724,5.0,-,5.0,2.0,2014
12516,600356,恒丰纸业,0.0143322475570033,0.0,-,-,0.88,2014
13851,600969,郴电国际,0.0143087885985748,0.0,-,-,1.8072,2014
13638,791,甘肃电投,0.0143081761006289,0.0,-,-,0.91,2014
13766,2205,国统股份,0.0142959256611866,0.0,-,-,2.0,2014
12601,601208,东材科技,0.0142857142857143,0.0,-,-,1.0,2014
13426,300193,佳士科技,0.0142146410803127,0.0,-,-,2.0,2014
13826,2028,思源电气,0.0142146410803127,4.0,-,4.0,2.0,2014
12843,600189,吉林森工,0.0140646976090014,0.0,-,-,1.0,2014
13358,600396,*ST金山,0.014058106841612,10.0,5.0,5.0,1.5,2014
14105,999,华润三九,0.0140540540540541,0.0,-,-,2.6,2014
13751,601100,恒立液压,0.0140540540540541,0.0,-,-,1.3,2014
12647,300183,东软载波,0.0139547864917667,0.0,-,-,5.0,2014
13718,2434,万里扬,0.013953488372093,0.0,-,-,1.5,2014
14017,2653,海思科,0.0139120756816917,0.0,-,-,2.5,2014
13767,2634,棒杰股份,0.0138600138600139,0.0,-,-,2.0,2014
13180,2693,双成药业,0.0138600138600139,5.0,-,5.0,2.0,2014
13268,603008,喜临门,0.0138297872340426,0.0,-,-,1.3,2014
12596,2278,神开股份,0.0138121546961326,1.0,-,1.0,1.5,2014
13788,600056,中国医药,0.013752991862135,10.0,10.0,-,2.873,2014
12721,637,茂化实华,0.0136986301369863,0.0,-,-,0.7,2014
13737,2535,林州重机,0.0136986301369863,0.0,-,-,1.0,2014
13726,2534,杭锅股份,0.0136736554238833,0.0,-,-,1.5,2014
13156,2641,永高股份,0.0136698212407992,2.0,2.0,-,1.3,2014
13961,600583,海油工程,0.0136612021857923,0.0,-,-,1.0,2014
13868,963,华东医药,0.0136319376825706,0.0,-,-,7.0,2014
14141,600663,陆家嘴,0.0136308805790109,0.0,-,-,2.26,2014
12772,2455,百川股份,0.0136239782016349,8.0,-,8.0,2.0,2014
13079,601098,中南传媒,0.0136239782016349,0.0,-,-,2.0,2014
12856,600361,华联综超,0.0136054421768707,0.0,-,-,0.6,2014
14115,1,平安银行,0.0135823429541596,2.0,-,2.0,1.6,2014
13979,2550,千红制药,0.0135648399348888,10.0,-,10.0,5.0,2014
13011,600633,浙数文化,0.013550135501355,10.0,-,10.0,3.5,2014
12463,600248,延长化建,0.0135440180586907,0.0,-,-,1.2,2014
13482,601992,金隅集团,0.0135181975736568,0.0,-,-,0.78,2014
13709,601111,中国国航,0.0134851190476191,0.0,-,-,0.4531,2014
12600,600546,山煤国际,0.0134770889487871,0.0,-,-,0.5,2014
14201,2491,通鼎互联,0.0134680134680135,3.0,-,3.0,2.0,2014
13994,600463,空港股份,0.0134589502018843,0.0,-,-,1.0,2014
13986,2595,豪迈科技,0.0134529147982063,0.0,-,-,6.0,2014
14137,600369,西南证券,0.013437849944009,0.0,-,-,1.2,2014
14327,2648,卫星石化,0.0134048257372654,10.0,-,10.0,3.5,2014
12835,600580,卧龙电驱,0.0134048257372654,0.0,-,-,1.0,2014
13460,600611,大众交通,0.0134003350083752,0.0,-,-,0.8,2014
12703,300171,东富龙,0.0133577239112572,4.876905000000001,-,4.876905,4.876905,2014
14058,2016,世荣兆业,0.0133333333333333,0.0,-,-,0.8,2014
13172,601616,广电电气,0.0132978723404255,0.0,-,-,0.5,2014
12798,601003,柳钢股份,0.0132743362831858,0.0,-,-,0.3,2014
13146,600662,强生控股,0.0132450331125828,0.0,-,-,1.0,2014
13437,600708,光明地产,0.0132275132275132,0.0,-,-,1.0,2014
14344,692,惠天热电,0.0132100396301189,10.0,-,10.0,1.0,2014
12591,2222,福晶科技,0.0132100396301189,0.0,-,-,1.0,2014
14000,524,岭南控股,0.0131972789115646,0.0,-,-,0.97,2014
13300,2029,七匹狼,0.0131926121372032,0.0,-,-,1.0,2014
13688,631,顺发恒业,0.0131868131868132,0.0,-,-,0.6,2014
13458,600016,民生银行,0.0131578947368421,2.0,2.0,-,1.0,2014
12864,600529,山东药玻,0.0131348511383538,0.0,-,-,1.5,2014
13173,2508,老板电器,0.0131233595800525,2.5,-,2.5,5.0,2014
14312,2391,长青股份,0.0131233595800525,5.0,-,5.0,3.0,2014
14077,600287,江苏舜天,0.0131147540983607,0.0,-,-,0.8,2014
12753,2543,万和电气,0.0131004366812227,1.0,-,1.0,1.5,2014
13037,600551,时代出版,0.0130922693266833,0.0,-,-,2.1,2014
13555,300120,经纬辉开,0.0130621251629726,2.003731,-,2.003731,1.001865,2014
13681,2723,金莱特,0.0130293159609121,0.0,-,-,4.0,2014
12984,600388,龙净环保,0.0130280300039479,0.0,-,-,3.3,2014
12821,2586,ST围海,0.0130208333333333,0.0,-,-,1.5,2014
13073,719,中原传媒,0.0130208333333333,0.0,-,-,1.5,2014
13002,2567,唐人神,0.012987012987013,0.0,-,-,0.9,2014
14126,600816,安信信托,0.0129533678756477,0.0,-,-,2.0,2014
12838,2413,雷科防务,0.0128865979381443,0.0,-,-,1.0,2014
13435,600837,海通证券,0.0128617363344051,0.0,-,-,1.2,2014
13276,701,厦门信达,0.0128440366972477,0.0,-,-,1.4,2014
13756,600195,中牧股份,0.0128006206361521,0.0,-,-,1.65,2014
13432,2668,奥马电器,0.0127919911012236,0.0,-,-,2.3,2014
13802,600619,海立股份,0.0127877237851662,0.0,-,-,1.0,2014
13404,2725,跃岭股份,0.0127754710954966,0.0,-,-,4.0,2014
13660,601238,广汽集团,0.0127551020408163,0.0,-,-,1.0,2014
14199,600335,国机汽车,0.0127478753541076,0.0,-,-,1.8,2014
13097,600616,金枫酒业,0.0127388535031847,0.0,-,-,1.0,2014
13233,2435,长江润发,0.0127388535031847,0.0,-,-,1.0,2014
13094,2025,航天电器,0.0127145581691036,0.0,-,-,2.0,2014
13558,42,中洲控股,0.0127118644067797,10.0,10.0,-,3.0,2014
13957,2011,盾安环境,0.0127064803049555,0.0,-,-,1.0,2014
12687,2482,广田集团,0.0126903553299492,0.0,-,-,1.5,2014
13429,300018,中元股份,0.0126742712294043,0.0,-,-,1.0,2014
14051,2493,荣盛石化,0.0126582278481013,0.0,-,-,1.0,2014
14087,300087,荃银高科,0.0126262626262626,5.0,-,5.0,1.5,2014
14083,2186,全聚德,0.0125570776255708,0.0,-,-,2.2,2014
13973,600582,天地科技,0.0125470514429109,0.0,-,-,1.0,2014
13592,600116,三峡水利,0.0125130344108446,0.0,-,-,1.2,2014
13689,300009,安科生物,0.0124843945068664,2.0,-,2.0,2.0,2014
13107,600353,旭光股份,0.0124688279301746,0.0,-,-,1.0,2014
12918,886,海南高速,0.0124688279301746,0.0,-,-,0.5,2014
13526,2683,宏大爆破,0.0124584717607973,0.0,-,-,3.0,2014
13958,601886,江河集团,0.0124223602484472,0.0,-,-,0.8,2014
13792,919,金陵药业,0.0124127230411171,0.0,-,-,1.6,2014
13449,753,漳州发展,0.0124069478908189,0.0,-,-,0.5,2014
12904,601888,中国国旅,0.0124069478908189,0.0,-,-,4.0,2014
12809,2144,宏达高科,0.0123992560446373,0.0,-,-,2.0,2014
12832,600704,物产中大,0.0123762376237624,0.0,-,-,1.0,2014
13897,600639,浦东金桥,0.0123239436619718,0.0,-,-,1.4,2014
13053,300086,康芝药业,0.0123228589032656,5.0,-,5.0,2.0,2014
12590,2317,众生药业,0.0123213405618531,0.0,-,-,2.5,2014
13234,600132,重庆啤酒,0.01230012300123,0.0,-,-,2.0,2014
14296,2483,润邦股份,0.0122699386503067,0.0,-,-,1.2,2014
12445,600999,招商证券,0.0122694466720128,0.0,-,-,1.53,2014
13937,2124,天邦股份,0.0122549019607843,0.0,-,-,1.0,2014
13845,600716,凤凰股份,0.0122549019607843,0.0,-,-,1.0,2014
12807,2311,海大集团,0.0122199592668024,0.0,-,-,1.2,2014
13892,600511,国药股份,0.0121836925960637,0.0,-,-,2.6,2014
13604,521,长虹美菱,0.0121703853955375,0.0,-,-,0.6,2014
14096,600059,古越龙山,0.0121654501216545,0.0,-,-,1.0,2014
13083,601002,晋亿实业,0.0121506682867558,0.0,-,-,1.0,2014
13307,2656,摩登大道,0.0121457489878543,0.0,-,-,1.8,2014
12676,600869,智慧能源,0.0121359223300971,0.0,-,-,1.0,2014
13702,600834,申通地铁,0.0121212121212121,0.0,-,-,0.8,2014
13221,2182,云海金属,0.0121065375302663,0.0,-,-,1.0,2014
13442,600300,维维股份,0.0120772946859903,0.0,-,-,0.5,2014
12790,601008,连云港,0.0120772946859903,0.0,-,-,0.5,2014
12896,2100,天康生物,0.0120724346076459,0.0,-,-,1.2,2014
12606,825,太钢不锈,0.0120481927710843,0.0,-,-,0.3,2014
12495,600626,申达股份,0.0120481927710843,0.0,-,-,1.0,2014
13698,2471,中超控股,0.0120481927710843,0.0,-,-,1.0,2014
13089,552,靖远煤电,0.0120336943441637,0.0,-,-,1.0,2014
13278,2344,海宁皮城,0.0120288692862871,0.0,-,-,1.5,2014
14090,2092,中泰化学,0.0120068610634648,0.0,-,-,0.7,2014
13373,300327,中颖电子,0.0119904076738609,1.0,-,1.0,2.0,2014
13808,2510,天汽模,0.0119840213049268,10.0,-,10.0,1.8,2014
14011,2402,和而泰,0.0119808306709265,5.0,-,5.0,3.0,2014
12523,982,*ST中绒,0.01194743130227,8.0,3.0,5.0,1.0,2014
13959,300068,南都电源,0.0119300119474313,0.0,-,-,0.998542,2014
13574,601199,江南水务,0.0119122257053292,0.0,-,-,1.9,2014
12510,600322,天房发展,0.0119047619047619,0.0,-,-,0.4,2014
13481,2314,南山控股,0.0118764845605701,10.0,-,10.0,1.0,2014
12819,2008,大族激光,0.0118483412322275,0.0,-,-,2.0,2014
12743,2528,英飞拓,0.0118343195266272,3.0,-,3.0,2.0,2014
13532,729,燕京啤酒,0.0118168389955687,0.0,-,-,0.8,2014
12818,2500,山西证券,0.011791730474732,0.0,-,-,0.77,2014
13888,850,华茂股份,0.0117647058823529,0.0,-,-,0.5,2014
13697,601113,华鼎股份,0.0117370892018779,0.0,-,-,0.5,2014
14275,300247,融捷健康,0.0117302052785924,10.0,-,10.0,2.0,2014
13218,560,我爱我家,0.0117233294255569,0.0,-,-,1.0,2014
13238,300381,溢多利,0.0117123448114313,0.0,-,-,5.0,2014
13951,600052,浙江广厦,0.0116959064327485,0.0,-,-,0.4,2014
13611,839,中信国安,0.0116822429906542,0.0,-,-,1.0,2014
13101,581,威孚高科,0.0116776956014013,0.0,-,-,3.0,2014
13153,2444,巨星科技,0.0116550116550117,0.0,-,-,1.0,2014
13044,2318,久立特材,0.0116346713205352,0.0,-,-,2.0,2014
13106,401,冀东水泥,0.0116279069767442,0.0,-,-,1.0,2014
13950,600850,华东电脑,0.011622031328954,0.0,-,-,2.3,2014
13670,300041,回天新材,0.0116026105873822,0.0,-,-,1.6,2014
14044,300159,新研股份,0.0115942028985507,10.0,-,10.0,2.0,2014
13542,600426,华鲁恒升,0.0115774240231548,0.0,-,-,0.8,2014
12437,534,万泽股份,0.0115606936416185,0.0,-,-,1.0,2014
14164,300294,博雅生物,0.0115473441108545,0.0,-,-,5.0,2014
12922,600895,张江高科,0.0115440115440115,0.0,-,-,0.8,2014
14078,635,英力特,0.0114942528735632,0.0,-,-,1.0,2014
14271,600880,博瑞传播,0.0114876507754164,6.0,-,6.0,2.0,2014
14218,2671,龙泉股份,0.0114661893491124,9.688932000000001,-,9.688932,1.937786,2014
13866,2396,星网锐捷,0.0114591291061879,0.0,-,-,3.0,2014
13784,300258,精锻科技,0.0114591291061879,0.0,-,-,1.5,2014
12934,300333,兆日科技,0.011441647597254,0.0,-,-,2.0,2014
14233,300155,安居宝,0.011431506122449,10.002569,-,10.002569,2.800719,2014
13357,601000,唐山港,0.0113895216400911,0.0,-,-,0.5,2014
13612,600030,中信证券,0.0113895216400911,0.0,-,-,1.5,2014
13255,300230,永利股份,0.0113765642775882,0.0,-,-,1.0,2014
13636,2410,广联达,0.0113580806360023,4.000316000000001,-,4.000316,4.000316,2014
12623,2560,通达股份,0.0113571834185122,0.0,-,-,2.0,2014
12968,600100,同方股份,0.0113507377979569,0.0,-,-,1.0,2014
14024,601318,中国平安,0.0113350125944584,0.0,-,-,4.5,2014
14245,600572,康恩贝,0.0112914608327452,0.0,-,-,1.6,2014
12905,2165,红宝丽,0.0112861610486891,0.0,-,-,0.602681,2014
14160,26,飞亚达A,0.0112739571589628,0.0,-,-,1.0,2014
13528,2170,芭田股份,0.0112570356472796,0.0,-,-,0.6,2014
13183,2531,天顺风能,0.0112528132033008,0.0,-,-,1.5,2014
14177,2296,辉煌科技,0.0112449799196787,0.0,-,-,2.8,2014
12561,2495,佳隆股份,0.0111801242236025,0.0,-,-,0.9,2014
14288,600794,保税科技,0.0111788617886179,0.0,-,-,1.1,2014
13835,2101,广东鸿图,0.011177347242921,0.0,-,-,1.5,2014
13546,593,大通燃气,0.0111642743221691,0.0,-,-,0.7,2014
14144,2117,东港股份,0.0111358574610245,2.0,-,2.0,2.0,2014
12502,600285,羚锐制药,0.0111275964391691,5.0,-,5.0,1.5,2014
13484,600081,东风科技,0.011118553248493,0.0,-,-,1.66,2014
14290,2408,齐翔腾达,0.0110726643598616,0.0,-,-,1.6,2014
12507,600231,凌钢股份,0.011070110701107,0.0,-,-,0.3,2014
13119,2692,ST远程,0.0110650069156293,0.0,-,-,0.8,2014
14048,936,华西股份,0.0110497237569061,0.0,-,-,0.4,2014
13269,300016,北陆药业,0.011037527593819,0.0,-,-,1.0,2014
13822,600525,长园集团,0.0110330992978937,0.0,-,-,1.1,2014
13499,2323,*ST百特,0.0110294117647059,0.0,-,-,1.5,2014
12764,761,本钢板材,0.0110132158590308,0.0,-,-,0.5,2014
13330,600597,光明乳业,0.0110132158590308,0.0,-,-,2.0,2014
13235,2096,南岭民爆,0.011001100110011,0.0,-,-,1.0,2014
12720,2556,辉隆股份,0.0109769484083425,0.0,-,-,1.0,2014
14258,2538,司尔特,0.0109649122807018,0.0,-,-,1.0,2014
14251,300127,银河磁体,0.0109489051094891,10.0,-,10.0,3.0,2014
13007,601928,凤凰传媒,0.0109409190371991,0.0,-,-,1.0,2014
12543,709,河钢股份,0.0109289617486339,0.0,-,-,0.2,2014
13117,2081,金螳螂,0.0108754758020663,5.0,-,5.0,2.0,2014
13856,600791,京能置业,0.0108695652173913,0.0,-,-,0.5,2014
13340,600979,广安爱众,0.0108695652173913,0.0,-,-,0.5,2014
12425,2352,顺丰控股,0.0108616944243302,0.0,-,-,3.0,2014
13641,600280,中央商场,0.01085776330076,0.0,-,-,1.0,2014
12612,2141,贤丰控股,0.0108459869848156,0.0,-,-,1.0,2014
13408,300272,开能健康,0.0107913669064748,3.5,-,3.5,1.5,2014
13362,559,万向钱潮,0.010752688172043,2.0,-,2.0,1.0,2014
12641,534,万泽股份,0.0107411385606874,0.0,-,-,1.0,2014
13382,600096,云天化,0.0106951871657754,0.0,-,-,1.0,2014
14080,300368,汇金股份,0.0106866150146941,10.0,5.0,5.0,4.0,2014
13413,300153,科泰电源,0.0106723585912487,0.0,-,-,1.0,2014
13713,600600,青岛啤酒,0.0106635071090047,0.0,-,-,4.5,2014
12532,600366,宁波韵升,0.0106382978723404,0.0,-,-,1.5,2014
12867,2416,爱施德,0.0106307583274274,0.0,-,-,1.5,2014
14076,600199,金种子酒,0.0106241699867198,0.0,-,-,0.8,2014
12746,2536,飞龙股份,0.0106044538706257,0.0,-,-,2.0,2014
12493,630,铜陵有色,0.0105708245243129,0.0,-,-,1.0,2014
12551,600469,风神股份,0.0105485232067511,0.0,-,-,1.0,2014
12727,600993,马应龙,0.010545905707196,0.0,-,-,1.7,2014
12562,2472,双环传动,0.0105263157894737,0.0,-,-,1.0,2014
13401,2284,亚太股份,0.0105263157894737,0.0,-,-,1.0,2014
13719,2279,久其软件,0.0105140186915888,0.0,-,-,1.8,2014
12504,600730,中国高科,0.0105042016806723,0.0,-,-,1.0,2014
13512,300375,鹏翎股份,0.0104946996466431,0.0,-,-,2.97,2014
14280,721,西安饮食,0.0104808877928483,10.0,3.4,6.6,0.85,2014
14338,300336,新文化,0.0104275286757039,10.0,-,10.0,5.0,2014
13800,513,丽珠集团,0.0104166666666667,0.0,-,-,5.0,2014
13536,300335,迪森股份,0.0103806228373702,5.0,-,5.0,1.5,2014
13316,600846,同济科技,0.0103761348897536,0.0,-,-,0.8,2014
12833,300307,慈星股份,0.0103734439834025,0.0,-,-,1.0,2014
13872,2022,科华生物,0.0103185284881113,0.0,-,-,2.3,2014
14194,2501,*ST利源,0.0103092783505155,0.0,-,-,1.3,2014
13991,600298,安琪酵母,0.0103021978021978,0.0,-,-,1.5,2014
12636,600592,龙溪股份,0.0102986611740474,0.0,-,-,1.0,2014
13909,600824,益民集团,0.0102915951972556,0.0,-,-,0.6,2014
13821,600114,东睦股份,0.0102810143934202,5.0,-,5.0,1.5,2014
13515,2061,浙江交科,0.0102669404517454,3.0,-,3.0,0.5,2014
14016,600111,北方稀土,0.0102564102564103,0.0,-,-,2.0,2014
13803,600085,同仁堂,0.0102564102564103,0.0,-,-,2.0,2014
13066,600141,兴发集团,0.0102564102564103,0.0,-,-,1.0,2014
13952,728,国元证券,0.0102459016393443,0.0,-,-,1.0,2014
12465,300134,大富科技,0.0102249488752556,2.0,-,2.0,5.0,2014
13683,2139,拓邦股份,0.0102249488752556,0.0,-,-,1.0,2014
14354,300295,三六五网,0.0102239034863511,0.0,-,-,10.0,2014
13510,2181,粤传媒,0.010211027910143,0.0,-,-,1.5,2014
13096,600545,卓郎智能,0.0102040816326531,0.0,-,-,0.8,2014
12859,600523,贵航股份,0.010180055401662,0.0,-,-,1.47,2014
13626,600560,金自天正,0.0100950118764846,0.0,-,-,0.85,2014
14062,600814,杭州解百,0.0100864553314121,0.0,-,-,0.7,2014
13560,2335,科华恒盛,0.0100536193029491,0.0,-,-,1.5,2014
12597,2695,煌上煌,0.0100375939849624,0.0,-,-,2.67,2014
13246,300257,开山股份,0.0100344036697248,0.0,-,-,3.5,2014
13451,600058,五矿发展,0.0100286532951289,0.0,-,-,1.05,2014
13960,600321,ST正源,0.01,0.0,-,-,0.2,2014
13391,300141,和顺电气,0.01,0.0,-,-,1.0,2014
13755,2322,理工环科,0.01,0.0,-,-,1.0,2014
13420,2152,广电运通,0.00997008973080758,2.0,2.0,-,2.0,2014
13456,600549,厦门钨业,0.00996810207336523,0.0,-,-,2.5,2014
12503,600567,山鹰纸业,0.00995024875621891,0.0,-,-,0.2,2014
13588,2084,海鸥住工,0.0099403578528827,0.0,-,-,0.5,2014
13080,910,大亚圣象,0.0099403578528827,0.0,-,-,0.5,2014
14261,600077,宋都股份,0.00991501416430595,0.0,-,-,0.35,2014
12525,600664,哈药股份,0.00986547085201794,0.0,-,-,0.66,2014
