,codes,gxl
2177,002700.SZ,0.004267425320056899
1686,600872.SH,0.004266413842142688
2409,603305.SH,0.004257130693912304
1957,600620.SH,0.00424929178470255
1914,002855.SZ,0.00423728813559322
2202,300249.SZ,0.004233276740237691
2131,603718.SH,0.004227517294388932
2224,002778.SZ,0.004216867469879518
1979,600613.SH,0.004213483146067416
1956,000969.SZ,0.004207573632538569
2150,002392.SZ,0.004189944134078212
1915,601021.SH,0.0041759714158106295
2501,300422.SZ,0.004174950298210735
2480,000829.SZ,0.004166666666666667
2037,300321.SZ,0.004158004158004157
2408,000889.SZ,0.004157303370786517
2053,300457.SZ,0.004151100041511
1626,002436.SZ,0.004149377593360995
2653,000980.SZ,0.004143646408839779
2854,300016.SZ,0.004143337066069429
2410,300016.SZ,0.004143337066069429
2130,603826.SH,0.004137931034482759
2350,603828.SH,0.004134762633996938
1596,300034.SZ,0.004134672179562905
1820,000519.SZ,0.0041330645161290315
2145,600992.SH,0.004132231404958678
2324,603133.SH,0.004092920353982301
2123,300201.SZ,0.00408997955010225
2562,300578.SZ,0.004084967320261438
2312,300329.SZ,0.004084507042253521
2489,002664.SZ,0.004082914572864322
2499,300539.SZ,0.004068241469816273
2446,300649.SZ,0.004058853373921867
1414,603186.SH,0.004054054054054054
2261,300381.SZ,0.004052684903748734
2646,002885.SZ,0.004051863857374392
2196,002846.SZ,0.004045307443365696
2313,603778.SH,0.0040339702760084925
2636,002044.SZ,0.004032258064516129
1623,300502.SZ,0.004029550033579583
1978,600372.SH,0.004008016032064128
2355,002262.SZ,0.004
2311,300723.SZ,0.003989361702127659
2575,300398.SZ,0.00398406374501992
2352,300246.SZ,0.00398406374501992
2251,002040.SZ,0.00398406374501992
2424,300708.SZ,0.003965631196298744
2751,002098.SZ,0.0039603960396039604
2116,000565.SZ,0.0039603960396039604
2270,000523.SZ,0.0039447731755424065
2357,600791.SH,0.003937007874015748
2431,300164.SZ,0.003929273084479372
2225,603709.SH,0.003916960438699569
1908,603939.SH,0.0039164490861618795
2374,300110.SZ,0.003916032863849766
1975,600570.SH,0.003903095558546433
2222,300148.SZ,0.003902439024390244
2274,300495.SZ,0.0038971161340607945
2552,300675.SZ,0.0038968824940047962
2134,600537.SH,0.003892215568862276
2608,603683.SH,0.0038910505836575876
2679,300688.SZ,0.0038910505836575876
2138,002926.SZ,0.0038775510204081634
2082,600137.SH,0.0038734667527437054
1585,002916.SZ,0.0038671519563239307
1335,603605.SH,0.0038653366583541147
2219,002363.SZ,0.0038610038610038615
2754,300692.SZ,0.003861003861003861
2719,300456.SZ,0.003858024691358024
2569,603843.SH,0.0038535645472061657
2625,002075.SZ,0.0038314176245210726
2404,300664.SZ,0.003819709702062643
2406,300181.SZ,0.0038095238095238095
2500,600241.SH,0.003802281368821293
2576,002769.SZ,0.0038018433179723503
2338,600433.SH,0.003801169590643275
2237,300726.SZ,0.003793626707132018
2290,600836.SH,0.0037783375314861456
2267,002185.SZ,0.0037735849056603774
2315,002471.SZ,0.0037593984962406013
2153,300035.SZ,0.0037523452157598503
2103,300236.SZ,0.003746397694524496
2180,300135.SZ,0.0037453183520599256
1843,600783.SH,0.0037341299477221808
2664,002864.SZ,0.003723008190618019
1963,300267.SZ,0.003710575139146568
2339,300050.SZ,0.003703703703703704
2674,300624.SZ,0.003698224852071006
2642,002667.SZ,0.0036923076923076922
1535,603118.SH,0.0036900369003690036
2195,000023.SZ,0.0036900369003690036
2400,300359.SZ,0.0036832412523020264
2609,300523.SZ,0.0036795924143787156
1474,002243.SZ,0.003679175864606328
1711,300369.SZ,0.003677665036674817
2413,600243.SH,0.003676470588235294
2599,300364.SZ,0.003636363636363637
2594,002013.SZ,0.003633720930232558
2191,600819.SH,0.0036281179138321993
1868,600363.SH,0.0036154478225143795
1921,300331.SZ,0.0036036036036036037
2148,300353.SZ,0.0035971223021582736
2615,300281.SZ,0.0035897435897435897
2257,300007.SZ,0.003577106518282989
2233,601218.SH,0.0035714285714285718
1700,603012.SH,0.0035682426404995537
2230,300462.SZ,0.0035511363636363635
2213,000801.SZ,0.003546099290780142
2556,300348.SZ,0.003544029187817259
2645,300405.SZ,0.0035310734463276836
2071,002781.SZ,0.0035263157894736843
2790,002656.SZ,0.003521126760563381
2762,300461.SZ,0.0035154137371552195
2513,300551.SZ,0.0035087719298245615
2521,300619.SZ,0.00350109409190372
2535,002619.SZ,0.003496503496503497
2228,600262.SH,0.003489531405782652
1953,600557.SH,0.003486345148169668
2185,300661.SZ,0.003472222222222222
2089,300151.SZ,0.003472222222222222
2432,300024.SZ,0.003469812630117974
2436,000426.SZ,0.0034672473867595815
2249,300563.SZ,0.0034578146611341626
2286,300702.SZ,0.0034499625818521984
2149,300058.SZ,0.0034428046744574285
2187,000088.SZ,0.0034313725490196074
2390,600360.SH,0.0034305317324185253
2349,002096.SZ,0.0034129692832764505
2340,002495.SZ,0.0034129692832764505
2347,300011.SZ,0.0034129692832764505
2101,300596.SZ,0.0034115805946791865
2395,603936.SH,0.003410852713178295
2207,002767.SZ,0.003408399269628728
2376,002154.SZ,0.0034013605442176874
2247,000607.SZ,0.003401360544217687
2291,603189.SH,0.0033994334277620396
2289,300480.SZ,0.003392842605156038
2061,002438.SZ,0.0033875338753387536
2119,600050.SH,0.003384615384615385
2616,002665.SZ,0.0033827743902439026
2305,600728.SH,0.0033695652173913043
2537,603817.SH,0.003367496339677892
2597,600291.SH,0.0033557046979865775
2434,300474.SZ,0.003350457895912441
2605,300667.SZ,0.0033489618218352306
2711,000584.SZ,0.0033444816053511705
2154,300217.SZ,0.0033444816053511705
2298,600010.SH,0.0033333333333333335
2044,600073.SH,0.0033296337402885685
2366,002378.SZ,0.003322259136212625
2391,300460.SZ,0.0033185840707964606
2673,300540.SZ,0.003315807560137457
2598,300391.SZ,0.0033057851239669425
2282,603028.SH,0.003296703296703297
2538,300558.SZ,0.0032837127845884414
2200,300347.SZ,0.003278688524590164
2532,002740.SZ,0.0032679738562091504
2503,002663.SZ,0.0032608695652173916
2215,600825.SH,0.003260869565217391
2669,002617.SZ,0.003257328990228013
2624,002497.SZ,0.0032380420711974113
2534,300583.SZ,0.003236245954692557
2158,300255.SZ,0.0032258064516129032
2276,000758.SZ,0.0032258064516129032
2688,300630.SZ,0.0032193158953722338
2384,600560.SH,0.003211009174311927
2485,002560.SZ,0.0032102728731942215
2072,002821.SZ,0.0031940135061142546
2316,002554.SZ,0.0031746031746031746
2201,002797.SZ,0.0031746031746031746
2701,002596.SZ,0.0031695721077654522
2401,603690.SH,0.0031682284694332886
2371,000729.SZ,0.003154574132492114
2578,002890.SZ,0.0031512605042016808
2354,600353.SH,0.003149606299212599
2155,300001.SZ,0.003146633102580239
2398,300084.SZ,0.003138075313807531
2319,000532.SZ,0.0031152647975077876
2628,600392.SH,0.0031120331950207467
2508,002862.SZ,0.0031088082901554403
2643,000965.SZ,0.003105590062111801
2477,002881.SZ,0.003105590062111801
2416,002151.SZ,0.0031042128603104213
2462,603588.SH,0.003092783505154639
2047,000777.SZ,0.0030911901081916537
2491,600599.SH,0.0030911901081916537
2330,600429.SH,0.003090909090909091
2248,002697.SZ,0.0030791788856304983
2804,002761.SZ,0.003076923076923077
972,600776.SH,0.0030690537084398974
2009,600489.SH,0.003067484662576687
2504,000555.SZ,0.003062200956937799
2540,300516.SZ,0.0030536451169188446
2430,002738.SZ,0.003052503052503053
1380,600131.SH,0.003052503052503053
2407,300210.SZ,0.003045685279187817
1286,603160.SH,0.0030455306837216386
2633,002230.SZ,0.00303951367781155
2713,300168.SZ,0.0030303030303030307
2539,002489.SZ,0.0030303030303030303
2181,000070.SZ,0.0030176026823134955
2741,300745.SZ,0.0030165912518853697
2356,600111.SH,0.0030120481927710845
2383,002837.SZ,0.0030105368790767683
1970,601890.SH,0.0029985007496251873
2188,000733.SZ,0.0029922202274087367
2206,600587.SH,0.0029886431560071725
2542,603986.SH,0.0029874572405929308
2739,300337.SZ,0.002976190476190476
2496,300017.SZ,0.0029645363908275177
2525,603099.SH,0.00296377607025247
1027,300573.SZ,0.0029606821411653247
2563,300556.SZ,0.0029585798816568047
2668,300228.SZ,0.0029416895874263263
2253,002153.SZ,0.0029411764705882353
2529,002692.SZ,0.002932551319648094
1924,000860.SZ,0.002927971891469842
2018,603711.SH,0.002907822041291073
2258,601099.SH,0.002906976744186047
2486,300315.SZ,0.002881844380403458
2650,300725.SZ,0.002861230329041488
2619,300149.SZ,0.002857142857142857
2294,002594.SZ,0.002851365015166835
1969,600624.SH,0.002840909090909091
2564,300487.SZ,0.0028399599064483794
2468,002204.SZ,0.0028328611898017003
2772,300431.SZ,0.002832168674698795
2618,603019.SH,0.002824858757062147
2519,002671.SZ,0.0028169014084507044
2414,000949.SZ,0.0028169014084507044
2579,000905.SZ,0.002812939521800281
2203,002835.SZ,0.002803738317757009
2360,300326.SZ,0.002783212290502793
1795,300014.SZ,0.0027814281744929143
2526,600967.SH,0.0027801911381407475
2670,002669.SZ,0.0027694610778443113
2387,002179.SZ,0.002768166089965398
2392,002606.SZ,0.0027675276752767526
2442,600880.SH,0.0027624309392265192
2245,603679.SH,0.0027520844913841024
2381,002583.SZ,0.0027382256297918944
2281,000961.SZ,0.002735978112175103
2566,300174.SZ,0.00273224043715847
2168,300662.SZ,0.002730263157894737
2675,002755.SZ,0.0027258566978193145
2505,600082.SH,0.002722772277227723
2623,002631.SZ,0.00272108843537415
2445,300122.SZ,0.002720234358652438
2640,000034.SZ,0.0027162258756254468
2460,300593.SZ,0.0027100271002710027
2463,600435.SH,0.0027056277056277055
2235,300205.SZ,0.0027002700270027003
2589,002405.SZ,0.00268370607028754
2678,300123.SZ,0.002666666666666667
2582,300075.SZ,0.0026637267080745347
2663,300472.SZ,0.0026533996683250414
2484,000880.SZ,0.0026490066225165563
2122,002177.SZ,0.0026455026455026454
2329,300436.SZ,0.0026448029621793175
2220,002892.SZ,0.002625
2293,600647.SH,0.002623294858342078
2342,600460.SH,0.0026195153896529147
2318,002388.SZ,0.002607561929595828
2724,300270.SZ,0.002604166666666667
2638,600774.SH,0.0026019080659150044
2142,002708.SZ,0.0025974025974025974
2385,603859.SH,0.0025951557093425604
2471,603227.SH,0.0025906735751295338
2641,300128.SZ,0.002583979328165375
2689,300602.SZ,0.002579979360165119
2611,002384.SZ,0.0025654181631605956
782,002157.SZ,0.002564102564102564
2244,603032.SH,0.0025608732157850547
2734,603106.SH,0.0025536261491317675
2420,002337.SZ,0.002551020408163265
2764,000752.SZ,0.002538071065989848
2447,601212.SH,0.002528735632183908
2476,300117.SZ,0.0025252525252525255
2543,300136.SZ,0.002515723270440252
2661,300198.SZ,0.0025125628140703522
2421,002729.SZ,0.0024937655860349127
2639,002751.SZ,0.0024691358024691358
2373,300271.SZ,0.002460955882352941
2522,002475.SZ,0.0024509803921568627
2514,300682.SZ,0.00245074483421432
2415,002487.SZ,0.0024390243902439024
2139,002214.SZ,0.0024295432458697765
2649,002779.SZ,0.002425876010781671
2705,002030.SZ,0.0024224806201550387
2417,002786.SZ,0.0024182076813655763
2699,002095.SZ,0.00241779497098646
2454,002373.SZ,0.0024110910186859553
2637,002329.SZ,0.0024096385542168677
2502,600166.SH,0.00240566037735849
2712,603559.SH,0.0023936170212765957
2515,601226.SH,0.002392344497607656
2511,000908.SZ,0.0023866348448687348
2617,300141.SZ,0.002381698412698413
2770,603533.SH,0.0023759608665269044
2512,600495.SH,0.002369668246445498
2240,002212.SZ,0.002366863905325444
2783,300678.SZ,0.002364066193853428
2544,000400.SZ,0.0023612750885478157
2479,000738.SZ,0.0023395721925133684
2610,300170.SZ,0.0023346303501945525
2720,603039.SH,0.0023234200743494425
2451,300496.SZ,0.0023162905092592593
1039,002463.SZ,0.002315886984715146
2660,300263.SZ,0.0023148148148148147
2164,002017.SZ,0.0023148148148148143
2277,600095.SH,0.0023076923076923075
2433,002338.SZ,0.0023006134969325155
2630,002135.SZ,0.0022813688212927757
2337,600288.SH,0.002279202279202279
2162,000661.SZ,0.0022749893359874877
2696,300302.SZ,0.0022573363431151244
1835,603000.SH,0.002253380070105158
2292,000859.SZ,0.002242152466367713
2805,300706.SZ,0.002233049127080796
2726,000560.SZ,0.0022271714922048997
2731,300517.SZ,0.0022270114942528735
2533,300285.SZ,0.0022192632046160675
2791,300467.SZ,0.002217997465145754
2518,600990.SH,0.002216885276186957
2614,603666.SH,0.002215189873417721
2546,600184.SH,0.00220125786163522
2456,000800.SZ,0.0021953896816684962
2621,600158.SH,0.002193419740777667
2655,600463.SH,0.002191780821917808
2715,002819.SZ,0.0021834061135371182
2596,002399.SZ,0.002164502164502165
2584,000543.SZ,0.0021598272138228943
2464,603703.SH,0.0021592442645074227
2612,002585.SZ,0.0021551724137931034
2708,300277.SZ,0.0021551724137931034
2622,600222.SH,0.0021551724137931034
2588,300635.SZ,0.002154696132596685
2558,002675.SZ,0.0021531100478468903
2353,300328.SZ,0.002150537634408602
2710,002813.SZ,0.0021470160116448325
2634,600235.SH,0.002145922746781116
2343,002750.SZ,0.0021413276231263384
2457,300471.SZ,0.002122641509433962
2396,002216.SZ,0.0021080611169652266
2703,300562.SZ,0.0021044427123928294
2218,002205.SZ,0.0021
2676,300550.SZ,0.0020833333333333333
2266,600456.SH,0.002066115702479339
2758,300534.SZ,0.0020618556701030924
2590,300065.SZ,0.0020607128169979434
2798,002252.SZ,0.002060606060606061
2565,300155.SZ,0.00205761316872428
2662,300613.SZ,0.002049180327868852
1919,300012.SZ,0.002042483660130719
2626,000096.SZ,0.0020408163265306124
2666,300052.SZ,0.0020304568527918783
2466,002266.SZ,0.0020283975659229213
2686,300479.SZ,0.00202020202020202
2475,300238.SZ,0.002016942315449778
2449,300352.SZ,0.002013422818791946
2438,600765.SH,0.002004008016032064
2749,002313.SZ,0.002
2591,002792.SZ,0.0019968051118210866
2738,300486.SZ,0.0019825535289452814
2620,000948.SZ,0.0019723865877712033
2595,000788.SZ,0.00196969696969697
2648,300002.SZ,0.0019607843137254906
2667,000554.SZ,0.00196078431372549
2613,600764.SH,0.0019601644008852355
2465,000032.SZ,0.0019550342130987292
2775,300300.SZ,0.0019374581280788177
2687,300698.SZ,0.001935483870967742
2753,002644.SZ,0.0019316493313521542
2657,300290.SZ,0.0019243918918918918
2467,300265.SZ,0.0019157088122605363
2587,300126.SZ,0.001913847619047619
2455,300079.SZ,0.0019106958250497015
2375,600155.SH,0.0019008264462809918
2766,300177.SZ,0.0018987341772151898
2531,300175.SZ,0.0018975332068311198
2737,300582.SZ,0.0018884892086330936
2656,002209.SZ,0.0018867924528301885
2483,300638.SZ,0.0018816799638717446
2627,300363.SZ,0.0018799710773680404
2730,300633.SZ,0.001876876876876877
2555,002261.SZ,0.0018761726078799252
2782,300589.SZ,0.001875
2541,002476.SZ,0.001851851851851852
2429,002129.SZ,0.0018399264029438824
2601,000099.SZ,0.001838235294117647
2740,002227.SZ,0.0018165304268846505
2721,002059.SZ,0.001814882032667877
2459,601989.SH,0.0018092105263157895
2452,300552.SZ,0.0017834394904458599
2536,002268.SZ,0.0017825311942959
2310,601177.SH,0.001763668430335097
2683,000681.SZ,0.001761006289308176
2574,600191.SH,0.0017605633802816904
2732,002389.SZ,0.0017543859649122807
2691,300092.SZ,0.0017492711370262388
2498,002402.SZ,0.0017397355601948504
2746,300466.SZ,0.0017361111111111114
2333,300322.SZ,0.0017341040462427746
2694,600773.SH,0.0017301038062283738
2742,300260.SZ,0.001724137931034483
2583,000988.SZ,0.0017221584385763487
2801,300338.SZ,0.0017162471395881006
2671,300663.SZ,0.0017101791867677465
2692,300045.SZ,0.0017035868331441541
2779,300527.SZ,0.0017029972752043594
2629,002093.SZ,0.0017006802721088435
2658,600100.SH,0.0016987542468856172
2572,002439.SZ,0.0016937669376693768
2743,600584.SH,0.0016801075268817202
2296,603882.SH,0.0016690126684094108
2586,300152.SZ,0.0016528925619834713
2607,600391.SH,0.001643835616438356
2728,300053.SZ,0.0016420351526364476
2706,300209.SZ,0.0016381634304207119
2554,002446.SZ,0.0016286644951140064
2723,600276.SH,0.0016239850093691444
2652,600108.SH,0.0016181229773462784
2581,300078.SZ,0.0016014234875444838
2745,600545.SH,0.0015923566878980893
2659,002181.SZ,0.0015873015873015873
2820,002691.SZ,0.0015822784810126582
2547,603363.SH,0.00157942238267148
2815,603959.SH,0.0015769944341372914
2644,000977.SZ,0.0015686274509803923
2681,600702.SH,0.0015642051655147327
2733,002355.SZ,0.001557632398753894
2748,300601.SZ,0.0015547545253288188
2769,002319.SZ,0.0015532118887823588
2735,600503.SH,0.0015479876160990715
2787,300738.SZ,0.0015384615384615385
2557,601608.SH,0.0015384615384615382
2510,600446.SH,0.0015173764072442485
2697,601901.SH,0.0015082956259426848
2693,600689.SH,0.0015015015015015013
2682,600199.SH,0.0014749262536873158
2631,002816.SZ,0.0014689265536723165
2698,300598.SZ,0.001467997651203758
2812,600903.SH,0.001466781708369284
2722,002231.SZ,0.001466275659824047
2784,300491.SZ,0.0014652014652014652
2771,300520.SZ,0.0013842746400885937
2747,300059.SZ,0.00138217000691085
2760,000882.SZ,0.0013636363636363635
2580,600604.SH,0.0013513513513513512
2677,000668.SZ,0.0013468013468013469
2750,603998.SH,0.0013404825737265418
2695,002046.SZ,0.0013315579227696406
2773,300442.SZ,0.0013245033112582781
2795,300666.SZ,0.0013079960513326752
2577,002607.SZ,0.0013020833333333335
2672,300161.SZ,0.0012987012987012987
2777,002474.SZ,0.001282051282051282
2767,300318.SZ,0.0012688607594936708
2690,002189.SZ,0.0012651821862348176
2568,600812.SH,0.0012468827930174565
2774,300597.SZ,0.001239067055393586
2768,300531.SZ,0.0012158054711246201
2702,300325.SZ,0.0012020334928229666
2825,002625.SZ,0.0011969532100108815
2808,002694.SZ,0.0011799410029498525
2778,603712.SH,0.0011797090051120724
2550,002481.SZ,0.0011787470997679816
2752,601008.SH,0.0011764705882352942
2797,600255.SH,0.0011764705882352942
2756,603315.SH,0.001171875
2729,601968.SH,0.0011682242990654205
2684,002330.SZ,0.0011644832605531294
2755,300244.SZ,0.0011467889908256881
2759,300413.SZ,0.0011444266422522317
2654,603333.SH,0.001142857142857143
2761,600192.SH,0.0011320754716981133
2765,300283.SZ,0.0011135857461024498
2780,300380.SZ,0.0011049723756906078
2243,300526.SZ,0.0011015642211940956
2725,300383.SZ,0.0010964857456140353
2744,300402.SZ,0.0010923535253227407
1897,603222.SH,0.0010665529010238908
2704,300458.SZ,0.0010561892691170257
2810,000014.SZ,0.00102880658436214
2763,300253.SZ,0.0010233948087431694
2789,300054.SZ,0.001019367991845056
2793,000885.SZ,0.00101010101010101
2707,600547.SH,0.0010030090270812437
2807,002670.SZ,0.000993039603960396
2796,002576.SZ,0.0009718172983479108
2717,300093.SZ,0.0009708737864077671
2811,300308.SZ,0.0009608091024020228
2794,002049.SZ,0.0009363295880149813
2809,002829.SZ,0.0009319664492078285
2803,600215.SH,0.0008784773060029283
2685,002427.SZ,0.0008431703204047218
2799,300354.SZ,0.0008103727714748784
2718,600316.SH,0.0007747318235995232
2816,300350.SZ,0.0007692307692307692
2786,002058.SZ,0.0007593014426727412
2781,002414.SZ,0.0007403751233958538
2800,300483.SZ,0.0007159904534606205
2822,600712.SH,0.0006993006993006993
2792,300489.SZ,0.0006842105263157895
2827,002409.SZ,0.0006285714285714285
2776,603318.SH,0.0006229235880398672
2560,600536.SH,0.000620782726045884
2821,601069.SH,0.0006121313299944352
2824,300096.SZ,0.0006024096385542169
2818,600719.SH,0.000594059405940594
2785,600855.SH,0.000588628762541806
2826,002031.SZ,0.0005291005291005291
2757,603501.SH,0.0005110152168975699
2817,603169.SH,0.00044378698224852074
2813,600745.SH,0.0004375410194705754
2819,002371.SZ,0.0004327666151468316
2806,300223.SZ,0.0004322912159238425
2823,300191.SZ,0.0004171881518564873
2829,002618.SZ,0.0003863987635239567
2814,600763.SH,0.00030342874481642556
2828,002141.SZ,0.0002873563218390805
0,601360.SH,0.00012178619756427604
2840,600603.SH,0.0
2858,000851.SZ,0.0
2833,300581.SZ,0.0
2841,600226.SH,0.0
2831,002810.SZ,0.0
2863,300655.SZ,0.0
2830,300125.SZ,0.0
2865,002109.SZ,0.0
2866,000657.SZ,0.0
2868,000711.SZ,0.0
2869,002235.SZ,0.0
2870,300299.SZ,0.0
2873,300309.SZ,0.0
2875,000971.SZ,0.0
2877,002526.SZ,0.0
2878,000925.SZ,0.0
2879,002485.SZ,0.0
2834,300679.SZ,0.0
2832,002647.SZ,0.0
2857,002725.SZ,0.0
2849,300399.SZ,0.0
2839,300423.SZ,0.0
2838,000901.SZ,0.0
2844,600593.SH,0.0
2845,002464.SZ,0.0
2837,600581.SH,0.0
2856,002526.SZ,0.0
2848,300671.SZ,0.0
2847,600984.SH,0.0
2836,600069.SH,0.0
2851,002113.SZ,0.0
2852,000669.SZ,0.0
2853,300143.SZ,0.0
2835,300103.SZ,0.0
2855,600126.SH,0.0
2881,002307.SZ,0.0
258,002323.SZ,-0.034999999999999996
2120,002450.SZ,-0.06995
821,002556.SZ,-0.06999999999999999
1911,002747.SZ,-0.072
1230,300475.SZ,-0.088
1167,002282.SZ,-0.1
