,代码,名称,股息率,送转总比例,送股比例,转股比例,现金分红比例,预案公告日,市场
2884,600686.SH,金龙汽车,0.00765110941086458,0.0,-,-,1.0,20180428,沪市
3949,603577.SH,汇金通,0.00764925373134328,0.0,-,-,0.82,20180419,沪市
3440,300274.SZ,阳光电源,0.00764915627996165,0.0,-,-,0.797807,20180424,创业板
5412,603535.SH,嘉诚国际,0.00764233855559801,0.0,-,-,2.0,20180306,沪市
3446,002774.SZ,快意电梯,0.00761363636363636,0.0,-,-,0.67,20180424,中小板
4391,000158.SZ,常山北明,0.0076103500761035,0.0,-,-,0.5,20180410,深主板
3689,002097.SZ,山河智能,0.0076103500761035,0.0,-,-,0.5,20180421,中小板
3710,002641.SZ,永高股份,0.00760233918128655,0.0,-,-,0.26,20180421,中小板
5384,603518.SH,锦泓集团,0.00758521363418147,0.0,-,-,1.58,20180309,沪市
4271,600505.SH,西昌电力,0.00757575757575758,0.0,-,-,0.35,20180412,沪市
2718,002833.SZ,弘亚数控,0.00757002271006813,0.0,-,-,3.0,20180828,中小板
5440,000683.SZ,远兴能源,0.00754716981132075,0.0,-,-,0.2,20180228,深主板
3597,002913.SZ,奥士康,0.00754257907542579,0.0,-,-,3.1,20180423,中小板
5102,600980.SH,北矿科技,0.00754147812971342,0.0,-,-,1.0,20180324,沪市
5078,002882.SZ,金龙羽,0.00754147812971342,0.0,-,-,1.0,20180324,中小板
5140,002243.SZ,通产丽星,0.00753012048192771,0.0,-,-,0.5,20180323,中小板
4896,000759.SZ,中百集团,0.00752823086574655,0.0,-,-,0.6,20180328,深主板
4978,000049.SZ,德赛电池,0.00752105896510229,0.0,-,-,2.5,20180327,深主板
3831,600159.SH,大龙地产,0.0075187969924812,0.0,-,-,0.2,20180420,沪市
4275,000021.SZ,深科技,0.0075187969924812,0.0,-,-,0.5,20180412,深主板
5267,300453.SZ,三鑫医疗,0.0075187969924812,0.0,-,-,1.0,20180317,创业板
4434,002320.SZ,海峡股份,0.00751314800901578,3.0,-,3.0,2.0,20180404,中小板
4920,300339.SZ,润和软件,0.00751314800901578,0.0,-,-,1.0,20180328,创业板
4576,603578.SH,三星新材,0.00750750750750751,0.0,-,-,2.0,20180331,沪市
3707,603506.SH,南都物业,0.0075,3.0,-,3.0,3.0,20180421,沪市
3165,002074.SZ,国轩高科,0.00749625187406297,0.0,-,-,1.0,20180426,中小板
2854,300049.SZ,福瑞股份,0.00749063670411985,0.0,-,-,1.0,20180428,创业板
3838,600180.SH,瑞茂通,0.00748140276301806,0.0,-,-,0.704,20180420,沪市
4587,600078.SH,澄星股份,0.00748129675810474,0.0,-,-,0.3,20180331,沪市
4895,002465.SZ,海格通信,0.00746965452847806,0.0,-,-,0.8,20180328,中小板
3678,002574.SZ,明牌珠宝,0.00746268656716418,0.0,-,-,0.5,20180421,中小板
3860,603496.SH,恒为科技,0.00743516991092049,3.91926,-,3.91926,2.2536,20180420,沪市
5050,002771.SZ,真视通,0.0074147305981216,0.0,-,-,1.5,20180326,中小板
5476,000838.SZ,财信发展,0.00740740740740741,0.0,-,-,0.36,20180213,深主板
3670,002698.SZ,博实股份,0.00740740740740741,0.0,-,-,0.8,20180421,中小板
3258,002652.SZ,扬子新材,0.00739644970414201,0.0,-,-,0.5,20180425,中小板
4386,600122.SH,宏图高科,0.00738255033557047,0.0,-,-,0.55,20180410,沪市
4358,603737.SH,三棵树,0.00736574260077675,3.0,-,3.0,5.5,20180410,沪市
4056,603979.SH,金诚信,0.00736015701668302,0.0,-,-,0.75,20180417,沪市
5498,600110.SH,诺德股份,0.00735849056603774,0.0,-,-,0.39,20180210,沪市
3272,603819.SH,神力股份,0.00734394124847001,0.0,-,-,1.2,20180425,沪市
4858,600109.SH,国金证券,0.00733137829912024,0.0,-,-,0.5,20180329,沪市
2982,002343.SZ,慈文传媒,0.00732899022801303,4.0,-,4.0,1.8,20180427,中小板
4880,002658.SZ,雪迪龙,0.00732451678535097,0.0,-,-,0.72,20180328,中小板
2999,603159.SH,上海亚虹,0.00732064421669107,0.0,-,-,1.5,20180427,沪市
3875,600410.SH,华胜天成,0.00731707317073171,0.0,-,-,0.63,20180420,沪市
3600,300718.SZ,长盛轴承,0.00731225296442688,9.8,-,9.8,3.7,20180423,创业板
4280,603131.SH,上海沪工,0.00729442970822281,0.0,-,-,1.1,20180412,沪市
4453,300172.SZ,中电环保,0.00728862973760933,0.0,-,-,0.5,20180403,创业板
2685,300453.SZ,三鑫医疗,0.00728332119446468,6.0,-,6.0,1.0,20181220,创业板
3086,603110.SH,东方材料,0.00726855394032135,4.0,-,4.0,1.9,20180426,沪市
3782,300067.SZ,安诺其,0.00726744186046512,0.0,0.0,0.0,0.5,20180420,创业板
4321,600120.SH,浙江东方,0.0072666294019005,3.0,-,3.0,1.3,20180411,沪市
5526,000782.SZ,美达股份,0.00725952813067151,0.0,-,-,0.4,20180206,深主板
4293,603499.SH,翔港科技,0.00725426187885383,0.0,-,-,2.0,20180412,沪市
4086,300537.SZ,广信材料,0.00725138121546961,0.0,-,-,1.05,20180417,创业板
4742,000920.SZ,南方汇通,0.0072463768115942,0.0,-,-,0.5,20180330,深主板
4738,603081.SH,大丰实业,0.00724200362100181,0.0,-,-,1.2,20180330,沪市
4500,002765.SZ,蓝黛传动,0.00723589001447178,0.0,-,-,0.5,20180403,中小板
2963,002791.SZ,坚朗五金,0.0072202166064982,0.0,-,-,1.0,20180427,中小板
5373,300557.SZ,理工光科,0.00721500721500722,0.0,-,-,2.5,20180310,创业板
5107,600268.SH,国电南自,0.00721153846153846,0.0,-,-,0.3,20180324,沪市
3945,002566.SZ,益盛药业,0.00720461095100865,0.0,-,-,0.5,20180419,中小板
4785,002396.SZ,星网锐捷,0.0072011521843495,0.0,-,-,1.5,20180330,中小板
4706,600426.SH,华鲁恒升,0.0072011521843495,0.0,-,-,1.5,20180330,沪市
4727,300115.SZ,长盈精密,0.00719446364290857,0.0,-,-,0.999311,20180330,创业板
3418,300473.SZ,德尔股份,0.00719424460431655,0.0,-,-,3.0,20180424,创业板
4254,300623.SZ,捷捷微电,0.00717463050652891,9.0,-,9.0,5.0,20180412,创业板
2894,600983.SH,惠而浦,0.00717360114777618,0.0,-,-,0.5,20180428,沪市
4371,000952.SZ,广济药业,0.00716612377850163,0.0,-,-,1.1,20180410,深主板
4828,603663.SH,三祥新材,0.00716332378223496,0.0,-,-,1.5,20180329,沪市
3144,002603.SZ,以岭药业,0.00715307582260372,0.0,-,-,1.0,20180426,中小板
4251,000665.SZ,湖北广电,0.00714924039320822,0.0,-,-,0.8,20180412,深主板
4623,600605.SH,汇通能源,0.00714285714285714,0.0,-,-,0.6,20180331,沪市
5469,600190.SH,锦州港,0.00714285714285714,0.0,-,-,0.22,20180214,沪市
4196,300669.SZ,沪宁股份,0.00714285714285714,0.0,-,-,1.8,20180413,创业板
3295,603118.SH,共进股份,0.00714285714285714,0.0,-,-,0.4,20180425,沪市
3037,300013.SZ,新宁物流,0.00713436385255648,0.0,-,-,0.6,20180427,创业板
4744,603042.SH,华脉科技,0.00713330361123495,0.0,-,-,1.6,20180330,沪市
4625,600135.SH,乐凯胶片,0.00713224368499257,0.0,-,-,0.48,20180331,沪市
3240,603787.SH,新日股份,0.00712166172106825,0.0,-,-,1.2,20180425,沪市
2896,603177.SH,德创环保,0.00711237553342817,0.0,-,-,1.0,20180428,沪市
5358,002426.SZ,胜利精密,0.00710900473933649,0.0,-,-,0.3,20180313,中小板
4257,600075.SH,新疆天业,0.00709219858156028,0.0,-,-,0.5,20180412,沪市
4611,300437.SZ,清水源,0.00708306503541533,0.0,-,-,1.1,20180331,创业板
4593,603639.SH,海利尔,0.00707046900777752,4.0,-,4.0,3.0,20180331,沪市
3120,603825.SH,华扬联众,0.00707013574660633,4.0,-,4.0,2.5,20180426,沪市
4668,603336.SH,宏辉果蔬,0.00705965407695023,3.0,-,3.0,2.0,20180330,沪市
4058,603887.SH,城地股份,0.00705218617771509,4.0,-,4.0,2.0,20180417,沪市
3273,002545.SZ,东方铁塔,0.0070323488045007,0.0,-,-,0.5,20180425,中小板
4898,600064.SH,南京高科,0.00702740688685875,6.0,2.0,4.0,1.0,20180328,沪市
4804,600101.SH,明星电力,0.00702247191011236,0.0,-,-,0.5,20180330,沪市
4297,300225.SZ,金力泰,0.00701754385964912,0.0,-,-,0.4,20180412,创业板
3726,002047.SZ,宝鹰股份,0.00700952879581152,0.0,-,-,0.401646,20180421,中小板
5093,000973.SZ,佛塑科技,0.00700934579439252,0.0,-,-,0.3,20180324,深主板
4631,600718.SH,东软集团,0.00700934579439252,0.0,-,-,0.9,20180331,沪市
4011,002309.SZ,中利集团,0.00699300699300699,0.0,-,-,1.0,20180418,中小板
4624,600061.SH,国投资本,0.00698198198198198,0.0,-,-,0.62,20180331,沪市
4930,000615.SZ,京汉股份,0.00697671309192201,0.0,-,-,0.500928,20180328,深主板
2871,601616.SH,广电电气,0.00696864111498258,0.0,-,-,0.2,20180428,沪市
3640,300203.SZ,聚光科技,0.006963249516441,0.0,-,-,1.8,20180423,创业板
4337,603289.SH,泰瑞机器,0.00695559122525415,3.0,-,3.0,1.3,20180410,沪市
3908,300600.SZ,瑞特股份,0.00694830461367426,6.0,6.0,-,2.5,20180420,创业板
3267,002852.SZ,道道全,0.00694654183026276,7.0,0.0,7.0,2.3,20180425,中小板
3961,603617.SH,君禾股份,0.00694203401596668,0.0,-,-,2.0,20180418,沪市
4606,600006.SH,东风汽车,0.00693363844393593,0.0,-,-,0.303,20180331,沪市
5549,603225.SH,新凤鸣,0.00692963752665245,4.0,-,4.0,2.6,20180122,沪市
5495,603977.SH,国泰集团,0.00692520775623269,4.0,-,4.0,1.0,20180210,沪市
3252,603011.SH,合锻智能,0.00692520775623269,0.0,-,-,0.5,20180425,沪市
4309,300673.SZ,佩蒂股份,0.006918500069185,5.0,-,5.0,5.0,20180411,创业板
4422,002353.SZ,杰瑞股份,0.00690051753881541,0.0,-,-,1.2,20180404,中小板
3445,600370.SH,三房巷,0.00689655172413793,0.0,-,-,0.2,20180424,沪市
4675,603096.SH,新经典,0.00689179875947622,0.0,-,-,6.0,20180330,沪市
2906,300323.SZ,华灿光电,0.00688405797101449,0.0,-,-,0.95,20180428,创业板
3595,300494.SZ,盛天网络,0.00687719298245614,0.0,-,-,0.98,20180423,创业板
3326,002681.SZ,奋达科技,0.00687278801843318,3.9770589999999997,-,3.977059,0.596558,20180425,中小板
3910,002196.SZ,方正电机,0.00686813186813187,0.0,-,-,0.5,20180420,中小板
3330,002298.SZ,中电兴发,0.00686813186813187,0.0,-,-,0.5,20180425,中小板
4630,600682.SH,南京新百,0.0068649885583524,0.0,-,-,0.9,20180331,沪市
2919,600568.SH,中珠医疗,0.00684931506849315,0.0,-,-,0.2,20180428,沪市
5488,300193.SZ,佳士科技,0.00684931506849315,0.0,-,-,0.5,20180210,创业板
4995,002875.SZ,安奈儿,0.00684228532329798,3.0,-,3.0,2.0,20180327,中小板
2717,002932.SZ,明德生物,0.00682826903379993,0.0,-,-,4.0,20180828,中小板
4441,000510.SZ,新金路,0.0068259385665529,0.0,-,-,0.4,20180404,深主板
3351,002369.SZ,卓翼科技,0.00681523809523809,0.0,-,-,0.601104,20180425,中小板
4341,603637.SH,镇海股份,0.00681508405270332,3.0,-,3.0,1.5,20180410,沪市
5354,002916.SZ,深南电路,0.00680907877169559,0.0,-,-,5.1,20180313,中小板
3550,603829.SH,洛凯股份,0.00680592991913747,0.0,-,-,1.01,20180424,沪市
3079,002281.SZ,光迅科技,0.00680544435548439,0.0,-,-,1.7,20180426,中小板
4429,000540.SZ,中天金融,0.00680272108843537,5.0,-,5.0,0.5,20180404,深主板
3382,300048.SZ,合康新能,0.00680272108843537,0.0,0.0,0.0,0.2,20180425,创业板
3251,300042.SZ,朗科科技,0.00679405520169851,0.0,-,-,1.6,20180425,创业板
5404,000822.SZ,山东海化,0.0067842605156038,0.0,-,-,0.5,20180307,深主板
3802,002922.SZ,伊戈尔,0.00678195998643608,0.0,-,-,2.0,20180420,中小板
3857,603999.SH,读者传媒,0.00677966101694915,0.0,-,-,0.4,20180420,沪市
3203,002422.SZ,科伦药业,0.006770589569161,0.0,-,-,2.090081,20180426,中小板
3160,603797.SH,联泰环保,0.006765899864682,0.0,-,-,1.0,20180426,沪市
5145,300034.SZ,钢研高纳,0.00676328502415459,0.0,-,-,0.7,20180323,创业板
2913,000501.SZ,鄂武商A,0.00676246830092984,0.0,-,-,0.8,20180428,深主板
3895,603477.SH,振静股份,0.00676132521974307,0.0,-,-,1.0,20180420,沪市
4716,300528.SZ,幸福蓝海,0.00675675675675676,0.0,-,-,1.0,20180330,创业板
5272,600787.SH,中储股份,0.00675526024363234,0.0,-,-,0.61,20180317,沪市
3234,603320.SH,迪贝电气,0.00675324675324675,0.0,-,-,1.56,20180425,沪市
4916,600965.SH,福成股份,0.00675024108003857,0.0,-,-,0.7,20180328,沪市
3827,603678.SH,火炬电子,0.00674925245621529,0.0,-,-,1.58,20180420,沪市
5101,600233.SH,圆通速递,0.0067360685854256,0.0,-,-,1.1,20180324,沪市
2930,002203.SZ,海亮股份,0.00673400673400673,0.0,0.0,-,0.6,20180427,中小板
2847,600088.SH,中视传媒,0.00671441360787824,2.0,-,2.0,0.75,20180428,沪市
4579,002421.SZ,达实智能,0.00669642857142857,0.0,-,-,0.3,20180331,中小板
4709,300722.SZ,新余国科,0.00668896321070234,0.0,-,-,3.0,20180330,创业板
5243,600963.SH,岳阳林纸,0.00667838312829525,0.0,-,-,0.38,20180320,沪市
2881,300482.SZ,万孚生物,0.00667556742323097,8.0,-,8.0,5.0,20180428,创业板
3776,603890.SH,春秋电子,0.00664010624169987,4.0,-,4.0,2.0,20180420,沪市
3118,603090.SH,宏盛股份,0.006635700066357,0.0,-,-,1.0,20180426,沪市
5019,002119.SZ,康强电子,0.00662251655629139,4.0,-,4.0,1.0,20180327,中小板
5136,300188.SZ,美亚柏科,0.00661157024793389,6.0,0.0,6.0,2.0,20180323,创业板
3742,600865.SH,百大集团,0.00661157024793389,0.0,-,-,0.4,20180421,沪市
4258,000836.SZ,富通鑫茂,0.00659340659340659,0.0,-,-,0.3,20180412,深主板
2807,600559.SH,老白干酒,0.00658761528326746,4.0,-,4.0,2.0,20180428,沪市
4219,000570.SZ,苏常柴A,0.00657894736842105,0.0,-,-,0.3,20180413,深主板
3308,603966.SH,法兰泰克,0.00657354149548069,3.0,-,3.0,0.8,20180425,沪市
3059,600246.SH,万通地产,0.00656934306569343,0.0,-,-,0.27,20180427,沪市
4338,603516.SH,淳中科技,0.00656814449917898,4.0,-,4.0,4.0,20180410,沪市
4244,300374.SZ,恒通科技,0.00656167979002625,0.0,-,-,1.0,20180412,创业板
3253,300502.SZ,新易盛,0.00656096227446692,0.0,-,-,1.2,20180425,创业板
5442,300590.SZ,移为通信,0.00655952771400459,0.0,-,-,2.0,20180228,创业板
2890,601228.SH,广州港,0.00655105973025048,0.0,-,-,0.34,20180428,沪市
4365,002436.SZ,兴森科技,0.00655021834061135,0.0,-,-,0.3,20180410,中小板
3741,603505.SH,金石资源,0.00654450261780105,0.0,-,-,1.0,20180421,沪市
3580,002224.SZ,三力士,0.00654450261780105,0.0,-,-,0.5,20180423,中小板
4482,300492.SZ,山鼎设计,0.00653357531760435,0.0,-,-,1.8,20180403,创业板
3982,603031.SH,安德利,0.00652173913043478,4.0,-,4.0,1.5,20180418,沪市
3969,600867.SH,通化东宝,0.00651253663301856,2.0,2.0,-,2.0,20180418,沪市
5331,300376.SZ,易事特,0.00650876050420168,0.0,-,-,0.309817,20180315,创业板
5563,300387.SZ,富邦股份,0.00649866509155346,8.001633,-,8.001633,1.100224,20180109,创业板
4214,002472.SZ,双环传动,0.00648648648648649,0.0,-,-,0.6,20180413,中小板
3078,002332.SZ,仙琚制药,0.00647249190938511,0.0,-,-,0.6,20180426,中小板
4715,601375.SH,中原证券,0.00646950092421442,0.0,-,-,0.35,20180330,沪市
4140,603848.SH,好太太,0.00646911519198664,0.0,-,-,1.55,20180416,沪市
4560,300213.SZ,佳讯飞鸿,0.00643500643500644,0.0,-,-,0.5,20180331,创业板
5311,300357.SZ,我武生物,0.00643293663557414,8.0,-,8.0,4.0,20180315,创业板
3247,300565.SZ,科信技术,0.00642948992713245,3.0,-,3.0,1.5,20180425,创业板
5390,603103.SH,横店影视,0.00641920178621267,0.0,0.0,0.0,2.3,20180309,沪市
4848,600458.SH,时代新材,0.00641848523748395,0.0,-,-,0.5,20180329,沪市
4014,300370.SZ,安控科技,0.00641399416909621,0.0,-,-,0.22,20180418,创业板
3803,603871.SH,嘉友国际,0.00641107834337736,4.0,-,4.0,5.0,20180420,沪市
4491,600171.SH,上海贝岭,0.00641025641025641,0.0,-,-,0.8,20180403,沪市
4494,300699.SZ,光威复材,0.00641025641025641,0.0,-,-,3.0,20180403,创业板
4008,601958.SH,金钼股份,0.00641025641025641,0.0,-,-,0.4,20180418,沪市
3551,002064.SZ,华峰氨纶,0.00639386189258312,0.0,-,-,0.25,20180424,中小板
3701,600330.SH,天通股份,0.00639386189258312,2.0,-,2.0,0.5,20180421,沪市
4490,300310.SZ,宜通世纪,0.00638300375469337,0.0,-,-,0.510002,20180403,创业板
4318,300245.SZ,天玑科技,0.00638103919781221,0.0,-,-,0.7,20180411,创业板
3999,603056.SH,德邦股份,0.00637821708317792,0.0,-,-,1.71,20180418,沪市
5453,002349.SZ,精华制药,0.00637755102040816,0.0,-,-,0.5,20180228,中小板
3561,300108.SZ,吉药控股,0.00637755102040816,0.0,-,-,0.5,20180424,创业板
4585,600499.SH,科达洁能,0.00636942675159236,0.0,-,-,0.5,20180331,沪市
4945,000517.SZ,荣安地产,0.00636942675159236,0.0,-,-,0.2,20180328,深主板
3185,601611.SH,中国核建,0.00636942675159236,0.0,-,-,0.5,20180426,沪市
4479,600128.SH,弘业股份,0.00636942675159236,0.0,-,-,0.5,20180403,沪市
3080,300610.SZ,晨化股份,0.00635727908455181,0.0,0.0,0.0,1.0,20180426,创业板
5368,000910.SZ,大亚圣象,0.00635256749602965,0.0,-,-,1.2,20180310,深主板
4123,300546.SZ,雄帝科技,0.00634786288616166,0.0,-,-,1.5,20180416,创业板
5413,300650.SZ,太龙照明,0.00634678852500635,7.0,-,7.0,2.5,20180306,创业板
3849,603260.SH,合盛硅业,0.00634532374100719,0.0,-,-,4.41,20180420,沪市
4228,603199.SH,九华旅游,0.00633981403212172,0.0,-,-,1.5,20180413,沪市
4539,002492.SZ,恒基达鑫,0.00632911392405063,0.0,-,-,0.5,20180331,中小板
4524,002184.SZ,海得控制,0.00632911392405063,0.0,-,-,1.0,20180331,中小板
3570,300710.SZ,万隆光电,0.00632711167352104,0.0,-,-,2.0,20180424,创业板
4125,002841.SZ,视源股份,0.00632244467860906,6.0,-,6.0,6.0,20180416,中小板
3386,600216.SH,浙江医药,0.00631911532385466,0.0,-,-,0.8,20180425,沪市
5357,600179.SH,ST安通,0.00631711939355654,4.0,-,4.0,1.0,20180313,沪市
3408,002788.SZ,鹭燕医药,0.00630318310746927,5.0,5.0,-,2.0,20180424,中小板
5535,002793.SZ,东音股份,0.00629722921914358,0.0,-,-,1.0,20180130,中小板
3013,300644.SZ,南京聚隆,0.00629590766002099,0.0,-,-,3.0,20180427,创业板
5565,002511.SZ,中顺洁柔,0.00628535512256443,7.0,-,7.0,1.0,20180104,中小板
3359,300055.SZ,万邦达,0.0062780269058296,0.0,-,-,0.7,20180425,创业板
5134,002253.SZ,川大智胜,0.00625325690463783,0.0,-,-,1.2,20180323,中小板
4657,603938.SH,三孚股份,0.00625195373554236,0.0,-,-,2.0,20180330,沪市
4830,300378.SZ,鼎捷软件,0.00625,0.0,-,-,1.0,20180329,创业板
4567,000722.SZ,湖南发展,0.00625,0.0,-,-,0.5,20180331,深主板
3488,002197.SZ,证通电子,0.00625,0.0,-,-,0.5,20180424,中小板
5217,603027.SH,千禾味业,0.00624120131393712,0.0,-,-,1.33,20180320,沪市
5006,002193.SZ,如意集团,0.00623441396508728,0.0,-,-,1.0,20180327,中小板
3161,300145.SZ,中金环境,0.00623441396508728,6.0,-,6.0,0.5,20180426,创业板
5340,002648.SZ,卫星石化,0.00622347949080622,0.0,-,-,0.88,20180313,中小板
2972,002876.SZ,三利谱,0.0062111801242236,0.0,-,-,3.0,20180427,中小板
3554,600872.SH,中炬高新,0.00620903759917213,0.0,-,-,1.8,20180424,沪市
4878,300507.SZ,苏奥传感,0.00620664476086163,0.0,-,-,1.7,20180328,创业板
3605,603269.SH,海鸥股份,0.00619389587073609,0.0,-,-,1.38,20180423,沪市
3649,300729.SZ,乐歌股份,0.00619195046439629,0.0,-,-,2.0,20180421,创业板
3291,300576.SZ,容大感光,0.00618811881188119,0.0,-,-,1.0,20180425,创业板
4914,600756.SH,浪潮软件,0.00616952789699571,0.0,-,-,1.15,20180328,沪市
4934,002424.SZ,贵州百灵,0.00614911606456572,0.0,-,-,0.8,20180328,中小板
4801,600272.SH,开开实业,0.00614250614250614,0.0,-,-,0.5,20180330,沪市
4406,300683.SZ,海特生物,0.00613246116107931,0.0,-,-,3.0,20180409,创业板
3549,000983.SZ,西山煤电,0.00612557427258806,0.0,-,-,0.4,20180424,深主板
4909,603180.SH,金牌厨柜,0.00611153552330023,0.0,-,-,8.0,20180328,沪市
3866,300439.SZ,美康生物,0.00610649731314118,0.0,-,-,1.25,20180420,创业板
3932,002903.SZ,宇环数控,0.00609137055837563,5.0,-,5.0,3.0,20180419,中小板
3261,300689.SZ,澄天伟业,0.00608865075499269,0.0,-,-,2.5,20180425,创业板
3142,603012.SH,创力集团,0.0060882800608828,0.0,-,-,0.4,20180426,沪市
3963,300739.SZ,明阳电路,0.00608642726719416,5.0,-,5.0,3.0,20180418,创业板
3045,002776.SZ,柏堡龙,0.00608265983112183,5.0425260000000005,-,5.042526,1.008505,20180427,中小板
5213,002717.SZ,岭南股份,0.00608047602501737,12.999713,-,12.999713,1.749961,20180320,中小板
3544,300061.SZ,康旗股份,0.00607675906183369,3.0,-,3.0,0.57,20180424,创业板
4600,600200.SH,江苏吴中,0.00607375271149675,0.0,-,-,0.56,20180331,沪市
3652,300015.SZ,爱尔眼科,0.00606116589209941,4.9994510000000005,-,4.999451,2.999671,20180421,创业板
2835,001696.SZ,宗申动力,0.00606060606060606,0.0,-,-,0.3,20180428,
4417,300140.SZ,中环装备,0.00606060606060606,0.0,-,-,0.5,20180405,创业板
5168,300659.SZ,中孚信息,0.00605326876513317,6.0,-,6.0,2.5,20180322,创业板
3344,002712.SZ,思美传媒,0.00604727872457394,0.0,-,-,1.1,20180425,中小板
3564,300369.SZ,绿盟科技,0.00604689447236181,0.0,-,-,0.601666,20180424,创业板
2967,002853.SZ,皮阿诺,0.00604686318972033,0.0,-,-,1.6,20180427,中小板
3043,002477.SZ,雏鹰退,0.00604229607250755,0.0,-,-,0.2,20180427,中小板
3637,002921.SZ,联诚精密,0.00602409638554217,0.0,-,-,2.5,20180423,中小板
3636,300336.SZ,新文化,0.00602409638554217,5.0,-,5.0,0.5,20180423,创业板
3853,300351.SZ,永贵电器,0.00602409638554217,0.0,-,-,0.75,20180420,创业板
3644,603083.SH,剑桥科技,0.0060126582278481,3.0,-,3.0,1.9,20180423,沪市
4653,600833.SH,第一医药,0.00601202404809619,0.0,-,-,0.6,20180331,沪市
2945,603183.SH,建研院,0.00600640683395622,4.0,-,4.0,2.25,20180427,沪市
5166,603688.SH,石英股份,0.00600600600600601,0.0,-,-,1.0,20180322,沪市
5013,002586.SZ,ST围海,0.00598318002628121,0.0,-,-,0.45532,20180327,中小板
4190,603338.SH,浙江鼎力,0.00597460791635549,4.0,-,4.0,4.0,20180413,沪市
3364,002743.SZ,富煌钢构,0.00596590909090909,0.0,-,-,0.42,20180425,中小板
5386,000799.SZ,酒鬼酒,0.00596421471172962,0.0,-,-,1.5,20180309,深主板
4255,603386.SH,广东骏亚,0.00596421471172962,0.0,-,-,1.5,20180412,沪市
4347,300057.SZ,万顺新材,0.00595947556615018,0.0,-,-,0.5,20180410,创业板
5106,002232.SZ,启明信息,0.00595238095238095,0.0,-,-,0.5,20180324,中小板
2775,603579.SH,荣泰健康,0.00595001983339944,0.0,-,-,3.0,20180802,沪市
2965,603668.SH,天马科技,0.00594693504117109,0.0,-,-,0.65,20180427,沪市
5510,002716.SZ,金贵银业,0.00593824228028504,7.0,0.0,7.0,1.0,20180208,中小板
3221,002871.SZ,伟隆股份,0.00592417061611374,7.0,0.0,7.0,3.0,20180425,中小板
4749,002917.SZ,金奥博,0.00592241634586911,0.0,-,-,2.0,20180330,中小板
4031,002726.SZ,龙大肉食,0.00591715976331361,0.0,-,-,0.5,20180418,中小板
4554,603725.SH,天安新材,0.00591715976331361,0.0,-,-,1.2,20180331,沪市
3249,002522.SZ,浙江众成,0.00591133004926108,0.0,-,-,0.6,20180425,中小板
3573,300182.SZ,捷成股份,0.00590717299578059,0.0,-,-,0.42,20180424,创业板
4240,603268.SH,松发股份,0.00590188122464035,4.0,-,4.0,1.6,20180412,沪市
3136,002752.SZ,昇兴股份,0.00589622641509434,0.0,0.0,0.0,0.5,20180426,中小板
2973,603286.SH,日盈电子,0.00589410589410589,0.0,-,-,1.18,20180427,沪市
4157,002222.SZ,福晶科技,0.00589275191514437,0.0,-,-,1.0,20180414,中小板
3820,002919.SZ,名臣健康,0.00589101620029455,0.0,-,-,2.0,20180420,中小板
4211,300535.SZ,达威股份,0.00588744064138144,6.6825399999999995,-,6.68254,1.909297,20180413,创业板
4328,002800.SZ,天顺股份,0.00588523786169691,0.0,-,-,1.2,20180411,中小板
4713,300455.SZ,康拓红外,0.00588235294117647,3.0,3.0,-,0.8,20180330,创业板
3939,603880.SH,南卫股份,0.00588235294117647,3.0,-,3.0,1.45,20180419,沪市
3126,600998.SH,九州通,0.00587199060481503,0.0,-,-,1.0,20180426,沪市
4081,300691.SZ,联合光电,0.00587084148727984,6.0,-,6.0,3.0,20180417,创业板
4045,002452.SZ,长高集团,0.00587084148727984,0.0,0.0,0.0,0.3,20180417,中小板
3685,002370.SZ,亚太药业,0.00586166471277843,0.0,-,-,1.0,20180421,中小板
5262,002912.SZ,中新赛克,0.005859375,6.0,-,6.0,7.5,20180317,中小板
3415,300515.SZ,三德科技,0.005859375,0.0,-,-,0.75,20180424,创业板
3784,300553.SZ,集智股份,0.00585343011004449,0.0,-,-,2.5,20180420,创业板
4360,603356.SH,华菱精工,0.00584795321637427,0.0,-,-,1.5,20180410,沪市
4769,002037.SZ,久联发展,0.00584577114427861,0.0,-,-,0.47,20180330,中小板
4201,002850.SZ,科达利,0.00584567420109119,5.0,-,5.0,3.0,20180413,中小板
5355,300732.SZ,设研院,0.00583634878020311,8.0,-,8.0,5.0,20180313,创业板
3254,300366.SZ,创意信息,0.005819592628516,0.0,-,-,0.6,20180425,创业板
5360,000768.SZ,中航飞机,0.00581793292265572,0.0,-,-,0.85,20180313,深主板
3806,603638.SH,艾迪精密,0.00580855018587361,4.8,-,4.8,2.5,20180420,沪市
5328,600986.SH,科达股份,0.00580720092915215,4.0,-,4.0,0.5,20180315,沪市
4826,300579.SZ,数字认证,0.00580383052814858,5.0,-,5.0,3.0,20180329,创业板
4516,002460.SZ,赣锋锂业,0.00579458206576851,5.0,-,5.0,4.0,20180402,中小板
3427,300720.SZ,海川智能,0.00579374275782155,0.0,-,-,2.0,20180424,创业板
5376,600378.SH,昊华科技,0.00579150579150579,0.0,-,-,0.6,20180310,沪市
5502,603079.SH,圣达生物,0.00577124868835257,4.0,-,4.0,2.75,20180209,沪市
4938,601808.SH,中海油服,0.00576368876080692,0.0,-,-,0.6,20180328,沪市
4892,300144.SZ,宋城演艺,0.00575263662511985,0.0,-,-,1.2,20180328,创业板
