,代码,名称,股息率,送转总比例,送股比例,转股比例,现金分红比例,预案公告日
11434,600724,宁波富达,0.00834724540901502,0.0,-,-,1.0,2015
10841,300257,开山股份,0.00833333333333333,10.0,-,10.0,5.0,2015
11700,27,深圳能源,0.00829187396351576,5.0,5.0,-,2.0,2015
11127,601098,中南传媒,0.00828729281767956,0.0,-,-,2.7,2015
10497,600128,弘业股份,0.00827814569536424,0.0,-,-,1.0,2015
11413,601018,宁波港,0.00824337585868498,0.0,-,-,0.84,2015
10386,600310,桂东电力,0.00823610157858613,20.0,10.0,10.0,2.4,2015
12156,300403,汉宇集团,0.00821827744904668,0.0,-,-,5.0,2015
10573,600638,新黄浦,0.00821692686935086,0.0,-,-,1.0,2015
10289,601636,旗滨集团,0.00821018062397373,15.0,-,15.0,1.0,2015
12238,2479,富春环保,0.00820408473520249,0.0,-,-,1.3167556,2015
11729,300304,云意电气,0.00819000819000819,0.0,-,-,2.0,2015
12018,600835,上海机电,0.00818488204140587,0.0,-,-,3.4,2015
11950,2626,金达威,0.00816993464052288,10.0,-,10.0,3.0,2015
11641,2616,长青集团,0.0081661222585161,10.0,-,10.0,3.5,2015
12181,600284,浦东建设,0.00815360336664913,0.0,-,-,1.55,2015
11305,600452,涪陵电力,0.00814995925020375,0.0,-,-,2.0,2015
11982,600873,梅花生物,0.00814332247557003,0.0,-,-,1.0,2015
11408,600535,天士力,0.00809968847352025,0.0,-,-,3.9,2015
11137,301,东方盛虹,0.00809061488673139,0.0,-,-,0.5,2015
11314,2051,中工国际,0.00804838294448914,0.0,-,-,3.001242,2015
10821,600240,*ST华业,0.00803212851405623,0.0,-,-,1.0,2015
11491,600258,首旅酒店,0.00802139037433155,0.0,-,-,1.5,2015
11299,46,泛海控股,0.0080042689434365,0.0,-,-,1.5,2015
11964,2559,亚威股份,0.00799744081893794,10.0,-,10.0,2.5,2015
12279,600168,武汉控股,0.00799536500579374,0.0,-,-,1.38,2015
10946,603889,新澳股份,0.00798084596967279,5.0,-,5.0,5.0,2015
12295,300286,安科瑞,0.00796812749003984,0.0,-,-,2.0,2015
10969,2116,中国海诚,0.00794596742153357,3.0,3.0,-,2.0,2015
11154,600861,北京城乡,0.00792811839323467,0.0,-,-,1.5,2015
11510,2010,传化智联,0.00791974656810982,0.0,-,-,1.5,2015
10521,937,冀中能源,0.00789265982636148,3.0,-,3.0,1.0,2015
11192,603806,福斯特,0.00788367203924317,0.0,-,-,4.5,2015
10880,2305,南国置业,0.0078740157480315,5.0,4.0,1.0,1.0,2015
11410,600999,招商证券,0.00786350148367953,0.0,-,-,2.65,2015
11347,600426,华鲁恒升,0.00785751702462022,0.0,-,-,1.5,2015
12026,600729,重庆百货,0.00784103114930183,0.0,-,-,3.65,2015
10460,601689,拓普集团,0.007809202195019,0.0,-,-,1.85,2015
11626,157,中联重科,0.0078003120124805,0.0,-,-,0.5,2015
12084,26,飞亚达A,0.00779423226812159,0.0,-,-,1.0,2015
11359,2045,国光电器,0.00778967867575463,0.0,-,-,0.8,2015
11706,601857,中国石油,0.00778669910786699,0.0,-,-,0.9601,2015
11343,2750,龙津药业,0.0077319587628866,0.0,-,-,7.5,2015
11225,600132,重庆啤酒,0.00772499034376207,0.0,-,-,2.0,2015
11775,2674,兴业科技,0.00770811921891059,0.0,-,-,1.5,2015
11919,2281,光迅科技,0.00770653514180025,0.0,-,-,5.0,2015
11831,300154,瑞凌股份,0.00769230769230769,0.0,-,-,3.0,2015
10303,600369,西南证券,0.0076873798846893,10.0,-,10.0,1.2,2015
11555,2510,天汽模,0.00768639508070715,0.0,-,-,1.0,2015
11886,69,华侨城A,0.00767543859649123,0.0,-,-,0.7,2015
11205,601801,皖新传媒,0.00766666666666667,0.0,-,-,2.3,2015
11731,2548,金新农,0.007627765064836,0.0,-,-,1.0,2015
11925,2146,荣盛发展,0.00759013282732448,10.0,4.5,5.5,2.0,2015
10808,2651,利君股份,0.00755429650613787,0.0,-,-,4.0,2015
11525,603166,福达股份,0.00754906894816306,0.0,-,-,1.5,2015
11721,750,国海证券,0.00754147812971342,0.0,-,-,1.5,2015
11475,600389,江山股份,0.00752792617775619,0.0,-,-,3.1,2015
11578,600219,南山铝业,0.00752445447705041,0.0,-,-,1.0,2015
10763,530,大冷股份,0.0075187969924812,0.0,-,-,1.5,2015
10519,600479,千金药业,0.00750750750750751,0.0,-,-,2.0,2015
11619,601618,中国中冶,0.00749625187406297,0.0,-,-,0.5,2015
11018,603366,日出东方,0.0074957888826502,10.0,-,10.0,2.67,2015
11487,919,金陵药业,0.00749228735125606,0.0,-,-,1.7,2015
11672,600885,宏发股份,0.00749063670411985,0.0,-,-,3.0,2015
10610,600106,重庆路桥,0.00748858447488584,0.0,-,-,0.82,2015
11151,601877,正泰电器,0.0074794315632012,3.0,-,3.0,3.0,2015
10541,30,富奥股份,0.00747384155455904,0.0,-,-,1.0,2015
10243,600959,江苏有线,0.00747314339093881,0.0,-,-,1.6,2015
11656,2441,众业达,0.0074719800747198,10.0,-,10.0,3.0,2015
10213,600705,中航资本,0.00747176368375326,0.0,-,-,0.86,2015
11207,600917,重庆燃气,0.00744985673352436,0.0,-,-,1.3,2015
11026,2444,巨星科技,0.00742666171555886,0.0,-,-,2.0,2015
12261,2434,万里扬,0.00741289844329133,5.0,-,5.0,2.0,2015
11348,600295,鄂尔多斯,0.0073909830007391,0.0,-,-,1.0,2015
10364,600392,盛和资源,0.0073827980804725,15.0,-,15.0,2.0,2015
11996,603618,杭电股份,0.00732600732600733,0.0,-,-,2.0,2015
12250,776,广发证券,0.00732332478945441,0.0,-,-,2.0,2015
11845,600085,同仁堂,0.00732113144758736,0.0,-,-,2.2,2015
12193,601010,文峰股份,0.00732004880032534,15.0,-,15.0,3.6,2015
10679,600499,科达洁能,0.00729660707770887,0.0,-,-,2.0,2015
10247,601857,中国石油,0.00728938156359393,0.0,-,-,0.6247,2015
12002,2469,三维工程,0.00728862973760933,0.0,-,-,1.5,2015
11380,2467,二六三,0.00728744939271255,5.0,-,5.0,1.8,2015
10461,601011,宝泰隆,0.00728332119446468,0.0,-,-,1.0,2015
12248,300241,瑞丰光电,0.00727767831149927,0.0,-,-,0.999953,2015
12229,600325,华发股份,0.0072463768115942,0.0,-,-,1.0,2015
11272,300415,伊之密,0.00723514211886305,0.0,-,-,4.2,2015
11270,2553,南方轴承,0.00723327305605787,10.0,-,10.0,2.0,2015
11165,732,泰禾集团,0.0072202166064982,0.0,-,-,2.0,2015
11518,600380,健康元,0.00721500721500722,0.0,-,-,1.0,2015
11398,2393,力生制药,0.00720595072059507,0.0,-,-,3.1,2015
10319,300461,田中精机,0.0071983875611863,0.0,-,-,2.5,2015
11120,2291,星期六,0.00719424460431655,0.0,-,-,1.0,2015
12135,300141,和顺电气,0.00718907260963336,0.0,-,-,1.0,2015
12344,300298,三诺生物,0.00718490883590463,2.988324,-,2.988324,3.585988,2015
11856,300019,硅宝科技,0.00716845878136201,10.0,-,10.0,2.0,2015
10542,601199,江南水务,0.00712515489467162,0.0,-,-,2.3,2015
11737,525,红太阳,0.00710900473933649,0.0,-,-,1.5,2015
10271,300444,双杰电气,0.00709891150023663,10.0,-,10.0,3.0,2015
11002,601888,中国国旅,0.00709767011263694,0.0,-,-,4.6,2015
11316,601518,吉林高速,0.00709534368070954,0.0,-,-,0.64,2015
10742,2749,国光股份,0.00708466170740347,0.0,-,-,8.0,2015
11473,600056,中国医药,0.00707465277777778,0.0,-,-,1.63,2015
11341,601179,中国西电,0.00707213578500707,0.0,-,-,1.0,2015
10638,600523,贵航股份,0.0070555032925682,0.0,-,-,1.5,2015
11269,300342,天银机电,0.00705218617771509,0.0,-,-,2.5,2015
10491,2022,科华生物,0.00704473406128919,0.0,-,-,2.0,2015
11188,600251,冠农股份,0.0070298769771529,10.0,-,10.0,2.0,2015
10586,600369,西南证券,0.00699300699300699,0.0,-,-,1.8,2015
10539,2736,国信证券,0.00699300699300699,0.0,-,-,2.0,2015
10412,2536,飞龙股份,0.00698324022346369,0.0,-,-,2.0,2015
11008,600530,交大昂立,0.00697026022304833,0.0,-,-,1.5,2015
10609,2311,海大集团,0.00696702275894101,4.0,-,4.0,1.5,2015
10717,2556,辉隆股份,0.00696378830083566,0.0,-,-,1.0,2015
11634,600366,宁波韵升,0.00695168578380257,0.0,-,-,2.0,2015
11607,600268,国电南自,0.00694927032661571,0.0,-,-,1.0,2015
10728,600592,龙溪股份,0.00693962526023595,0.0,-,-,1.0,2015
11714,600874,创业环保,0.00693756194251734,0.0,-,-,0.7,2015
11854,2091,江苏国泰,0.00692520775623269,0.0,-,-,1.5,2015
10769,637,茂化实华,0.00692307692307692,0.0,-,-,0.9,2015
10795,589,贵州轮胎,0.0069204152249135,0.0,-,-,0.4,2015
11330,600203,福日电子,0.00690335305719921,0.0,-,-,0.7,2015
11402,300082,奥克股份,0.00688073394495413,10.0,-,10.0,1.5,2015
10741,601669,中国电建,0.00687757909215956,0.0,-,-,1.0,2015
12299,300375,鹏翎股份,0.00686868686868687,10.0,-,10.0,3.4,2015
11573,600750,江中药业,0.00684931506849315,0.0,-,-,3.0,2015
11594,2056,横店东磁,0.00684931506849315,0.0,-,-,2.8,2015
11109,600486,扬农化工,0.00683994528043776,2.0,2.0,-,2.0,2015
12100,2237,恒邦股份,0.00683526999316473,10.0,-,10.0,2.0,2015
11370,6,深振业A,0.00682080924855491,0.0,-,-,1.18,2015
12191,2357,富临运业,0.00681818181818182,0.0,-,-,1.2,2015
11211,600518,ST康美,0.00680706232716443,10.0,5.0,5.0,3.2,2015
11472,600337,美克家居,0.00677812923633077,0.0,-,-,1.5,2015
11012,2713,东易日盛,0.00675599594640243,10.0,-,10.0,6.0,2015
11418,601126,四方股份,0.00674581759309228,0.0,-,-,2.5,2015
12275,300357,我武生物,0.00673098496746691,0.0,-,-,3.0,2015
10693,300171,东富龙,0.00671140939597315,10.0,-,10.0,5.0,2015
10236,601633,长城汽车,0.00670780788838208,20.0,10.0,10.0,2.5,2015
10871,601928,凤凰传媒,0.00670241286863271,0.0,-,-,1.0,2015
12164,600035,楚天高速,0.00669856459330144,2.0,-,2.0,0.7,2015
11629,600323,瀚蓝环境,0.00669792364367046,0.0,-,-,1.0,2015
10590,600527,江南高纤,0.00668647845468053,0.0,-,-,0.9,2015
10593,2399,海普瑞,0.00667408231368187,0.0,-,-,3.0,2015
10646,538,云南白药,0.00666666666666667,0.0,-,-,5.0,2015
11220,729,燕京啤酒,0.00666666666666667,0.0,-,-,0.8,2015
11317,671,阳光城,0.00666111573688593,0.0,-,-,1.6,2015
11035,300160,秀强股份,0.00665335994677312,0.0,-,-,1.0,2015
11544,300360,炬华科技,0.0066511473229132,0.0,-,-,2.0,2015
11004,600166,福田汽车,0.00664605873261206,0.0,-,-,0.43,2015
10813,600572,康恩贝,0.00661736084079408,7.0,2.0,5.0,1.7,2015
11746,600663,陆家嘴,0.00660505237215034,0.0,-,-,4.288,2015
10670,600498,烽火通信,0.00659978880675818,0.0,-,-,2.5,2015
11630,600875,东方电气,0.00658376005852231,0.0,-,-,0.9,2015
11829,2186,全聚德,0.00657552083333333,0.0,-,-,2.02,2015
11496,898,鞍钢股份,0.00656934306569343,0.0,-,-,0.45,2015
10907,600143,金发科技,0.00656167979002625,0.0,-,-,1.0,2015
10927,900,现代投资,0.00655307994757536,0.0,-,-,0.5,2015
11494,600982,宁波热电,0.00654699049630412,0.0,-,-,0.62,2015
11952,601588,北辰实业,0.0065359477124183,0.0,-,-,0.6,2015
11858,42,中洲控股,0.00653310104529617,0.0,-,-,1.5,2015
11078,600335,国机汽车,0.00650829808005207,0.0,-,-,2.0,2015
11839,600703,三安光电,0.00649561545956479,0.0,-,-,2.0,2015
12301,50,深天马A,0.00649350649350649,0.0,-,-,1.0,2015
11400,600973,宝胜股份,0.00648088139987038,0.0,-,-,1.0,2015
11966,600176,中国巨石,0.00647820965842167,0.0,-,-,1.65,2015
11913,848,承德露露,0.00647668393782383,5.0,5.0,-,2.0,2015
11904,600588,用友网络,0.00645855758880517,2.0,-,2.0,3.0,2015
10865,761,本钢板材,0.00645161290322581,0.0,-,-,0.5,2015
11625,600582,天地科技,0.00643500643500644,0.0,-,-,1.0,2015
10689,601208,东材科技,0.006426735218509,0.0,-,-,1.0,2015
12282,300294,博雅生物,0.0064034151547492,5.0,-,5.0,6.0,2015
11241,600867,通化东宝,0.00639386189258312,1.0,1.0,-,2.0,2015
10884,2008,大族激光,0.00639181847235539,0.0,-,-,2.0,2015
11307,300233,金城医药,0.0063911376224968,0.0,-,-,3.0,2015
10920,601789,宁波建工,0.00638297872340426,0.0,-,-,1.2,2015
11770,601677,明泰铝业,0.00637348629700446,0.0,-,-,1.0,2015
10789,2290,*ST中科,0.00637213254035684,0.0,-,-,1.5,2015
11235,601101,昊华能源,0.00636995827538248,0.0,-,-,0.458,2015
10953,603799,华友钴业,0.0063653723742839,0.0,-,-,1.0,2015
11745,600823,世茂股份,0.00633383010432191,5.0,-,5.0,1.7,2015
11265,2250,联化科技,0.00630583289542827,0.0,-,-,1.2,2015
12146,603017,中衡设计,0.00630384534566085,10.0,-,10.0,6.0,2015
11732,300150,世纪瑞尔,0.00629524708844822,10.0,-,10.0,2.0,2015
10547,2666,德联集团,0.00629260618772942,10.0,-,10.0,1.2,2015
11650,2465,海格通信,0.00628930817610063,0.0,-,-,2.0,2015
12007,2016,世荣兆业,0.00628140703517588,0.0,-,-,1.0,2015
10934,981,ST银亿,0.00627286983795086,0.0,-,-,1.2,2015
10957,2443,金洲管道,0.00626959247648903,0.0,-,-,1.0,2015
12318,600463,空港股份,0.006265664160401,0.0,-,-,1.0,2015
10294,603939,益丰药房,0.0062648790878336,10.0,-,10.0,5.0,2015
12221,300204,舒泰神,0.00626174076393237,4.0,-,4.0,3.0,2015
11617,600292,远达环保,0.00625902744342802,3.0,-,3.0,1.3,2015
10524,600280,中央商场,0.00625625625625626,10.0,10.0,-,2.5,2015
10803,2203,海亮股份,0.00625488663017983,0.0,-,-,0.8,2015
11568,600310,桂东电力,0.00624860522204865,0.0,-,-,2.8,2015
12257,2656,摩登大道,0.00623582766439909,0.0,-,-,1.1,2015
11910,2643,万润股份,0.00623268698060942,0.0,-,-,1.8,2015
10752,2543,万和电气,0.00623052959501558,0.0,-,-,1.8,2015
12377,300386,飞天诚信,0.00622083981337481,12.0,-,12.0,7.6,2015
11936,601318,中国平安,0.00620193500372116,10.0,-,10.0,5.0,2015
12341,300225,金力泰,0.00619834710743802,8.0,-,8.0,1.5,2015
11917,600322,天房发展,0.00619111709286676,0.0,-,-,0.46,2015
12072,553,安道麦A,0.00618429189857761,0.0,-,-,1.0,2015
10899,600469,风神股份,0.00618301731244847,0.0,-,-,1.5,2015
12225,600114,东睦股份,0.00617601646937725,0.0,-,-,1.2,2015
12115,2004,华邦健康,0.00615510874025441,15.0,-,15.0,3.0,2015
11522,338,潍柴动力,0.00612995504699632,10.0,-,10.0,1.5,2015
12093,2653,海思科,0.00612557427258806,0.0,-,-,2.0,2015
11513,2422,科伦药业,0.00611845325501713,10.0,-,10.0,2.5,2015
10500,600783,鲁信创投,0.00611496127191194,0.0,-,-,1.5,2015
11033,600525,长园集团,0.00607681088964511,0.0,-,-,1.25,2015
10292,601318,中国平安,0.00604838709677419,0.0,-,-,1.8,2015
10977,823,超声电子,0.00604229607250755,0.0,-,-,1.0,2015
11049,2397,梦洁股份,0.00604187783489568,11.98829,-,11.98829,1.998049,2015
11662,600676,交运股份,0.00603621730382294,0.0,-,-,1.2,2015
10627,600387,海越能源,0.0060313630880579,0.0,-,-,1.0,2015
11051,2406,远东传动,0.00602772754671489,10.0,-,10.0,2.0,2015
10751,600755,厦门国贸,0.00602772754671489,0.0,-,-,1.0,2015
10575,863,三湘印象,0.00602187344913151,0.0,-,-,0.970726,2015
10606,2627,宜昌交运,0.00598981731057203,0.0,-,-,2.0,2015
10566,2504,弘高创意,0.00596302921884317,0.0,-,-,1.0,2015
12032,2708,光洋股份,0.00595947556615018,0.0,-,-,1.5,2015
11045,2382,蓝帆医疗,0.00595415302173266,0.0,-,-,2.0,2015
11229,600232,金鹰股份,0.00595238095238095,0.0,-,-,0.8,2015
10523,2054,德美化工,0.00594059405940594,3.0,-,3.0,1.2,2015
11584,600739,辽宁成大,0.00592943966795138,0.0,-,-,2.0,2015
11423,2534,杭锅股份,0.00590783773139031,0.0,-,-,1.5,2015
10663,2150,通润装备,0.00589970501474926,0.0,-,-,1.0,2015
11776,404,长虹华意,0.00589390962671906,0.0,-,-,0.6,2015
10699,2435,长江润发,0.00588235294117647,0.0,-,-,1.0,2015
11290,600521,华海药业,0.00587774294670846,0.0,-,-,1.5,2015
10452,600256,广汇能源,0.00587544065804935,0.0,-,-,0.5,2015
12353,2497,雅化集团,0.00587544065804935,10.0,-,10.0,1.0,2015
11881,877,天山股份,0.00586648685097775,0.0,-,-,0.87,2015
12128,600880,博瑞传播,0.00584795321637427,0.0,-,-,1.0,2015
10195,300390,天华超净,0.00584795321637427,15.0,-,15.0,2.0,2015
10897,2041,登海种业,0.00583527842614205,15.0,14.0,1.0,3.5,2015
10475,899,赣能股份,0.0058173356602676,0.0,-,-,1.0,2015
12005,600623,华谊集团,0.00581620783249321,0.0,-,-,1.5,2015
11294,600736,苏州高新,0.00581257413997628,0.0,-,-,0.49,2015
10223,603703,盛洋科技,0.0058115338882283,15.0,-,15.0,3.91,2015
10863,2745,木林森,0.00580888759802498,0.0,-,-,2.0,2015
11315,2598,山东章鼓,0.00580046403712297,0.0,-,-,1.0,2015
11765,2273,水晶光电,0.00578257517347726,0.0,-,-,1.5,2015
11703,600373,中文传媒,0.00578034682080925,0.0,-,-,1.5,2015
11654,2345,潮宏基,0.00577367205542725,0.0,-,-,1.0,2015
10299,601928,凤凰传媒,0.00576701268742791,0.0,-,-,1.0,2015
10525,2251,步步高,0.00576368876080692,1.0,1.0,-,2.0,2015
10686,600208,新湖中宝,0.00576131687242798,0.0,-,-,0.56,2015
10707,300035,中科电气,0.00576036866359447,0.0,-,-,1.0,2015
12230,600828,茂业商业,0.00576036866359447,0.0,-,-,0.5,2015
11888,600495,晋西车轴,0.00575730735163862,8.0,-,8.0,0.65,2015
11640,2334,英威腾,0.00572891984732824,10.006515,-,10.006515,1.500977,2015
11929,43,中航善达,0.00572409845449342,0.0,-,-,1.0,2015
11519,715,中兴商业,0.00571895424836601,0.0,-,-,0.7,2015
10553,596,古井贡酒,0.00570776255707763,0.0,-,-,2.0,2015
10487,600648,外高桥,0.00570570570570571,0.0,-,-,1.9,2015
10302,300424,航新科技,0.00570342205323194,0.0,-,-,3.0,2015
12118,2350,北京科锐,0.00570342205323194,0.0,-,-,1.5,2015
11847,601608,中信重工,0.00570175438596491,5.0,-,5.0,0.65,2015
10843,2696,百洋股份,0.00569692366122294,0.0,-,-,1.5,2015
12297,300131,英唐智控,0.00569259962049336,10.0,-,10.0,1.5,2015
11798,600278,东方创业,0.00568990042674253,0.0,-,-,0.8,2015
10196,300481,濮阳惠成,0.00568246391635413,10.0,-,10.0,5.0,2015
11585,759,中百集团,0.0056777856635912,0.0,-,-,0.8,2015
12325,2587,奥拓电子,0.00566037735849057,7.0,-,7.0,1.5,2015
11623,600748,上实发展,0.00561264822134387,0.0,-,-,0.71,2015
12060,300165,天瑞仪器,0.00560224089635854,5.0,-,5.0,2.0,2015
12019,926,福星股份,0.00559284116331096,0.0,-,-,1.0,2015
10774,600778,友好集团,0.00559006211180124,0.0,-,-,0.9,2015
12219,540,中天金融,0.00558971492453885,15.0,5.0,10.0,2.0,2015
11246,300119,瑞普生物,0.00556173526140156,0.0,-,-,1.0,2015
11631,601880,大连港,0.00555555555555556,0.0,-,-,0.4,2015
11689,601579,会稽山,0.00554994954591322,0.0,-,-,1.1,2015
12175,300009,安科生物,0.00553505535055351,3.0,-,3.0,1.5,2015
12339,300283,温州宏丰,0.00552893475856985,10.0,-,10.0,1.5,2015
10924,2020,京新药业,0.00551267916207277,0.0,-,-,1.5,2015
10453,300470,日机密封,0.00551200391964723,0.0,-,-,4.5,2015
10632,2038,双鹭药业,0.00550964187327824,5.0,5.0,-,3.0,2015
11572,600406,国电南瑞,0.00550964187327824,0.0,-,-,1.6,2015
10493,603869,新智认知,0.00550964187327824,0.0,-,-,0.8,2015
11834,600195,中牧股份,0.00549892703862661,0.0,-,-,2.05,2015
12082,811,冰轮环境,0.00549450549450549,0.0,-,-,1.0,2015
12323,2693,双成药业,0.00549450549450549,5.0,-,5.0,1.0,2015
12151,2550,千红制药,0.0054904831625183,10.0,-,10.0,3.0,2015
11379,600654,*ST中安,0.00548847420417124,0.0,-,-,1.0,2015
10998,600138,中青旅,0.00548546352166758,0.0,-,-,1.0,2015
11973,2518,科士达,0.00548446069469835,0.0,-,-,1.5,2015
10787,300355,蒙草生态,0.00546677880571909,0.0,-,-,0.65,2015
11337,2332,仙琚制药,0.00546448087431694,0.0,-,-,1.0,2015
11837,421,南京公用,0.00546075085324232,0.0,-,-,0.8,2015
10298,600617,国新能源,0.0054525627044711,0.0,-,-,1.0,2015
10979,601555,东吴证券,0.00544425087108014,0.0,-,-,1.25,2015
11749,521,长虹美菱,0.00543478260869565,0.0,-,-,0.6,2015
11424,600329,中新药业,0.00542299349240781,0.0,-,-,1.5,2015
10605,600619,海立股份,0.00542005420054201,0.0,-,-,1.0,2015
11444,551,创元科技,0.00542005420054201,0.0,-,-,1.0,2015
11145,603558,健盛集团,0.00539827255278311,5.0,5.0,-,4.5,2015
11504,601038,一拖股份,0.00538542766631468,0.0,-,-,0.51,2015
10275,300086,康芝药业,0.0053850296176629,5.0,-,5.0,1.0,2015
10736,2278,神开股份,0.0053763440860215,1.5,-,1.5,1.0,2015
12292,300390,天华超净,0.00536912751677852,5.0,-,5.0,2.0,2015
12114,601969,海南矿业,0.00536864710093056,0.0,-,-,1.5,2015
12346,600593,大连圣亚,0.00535905680600214,0.0,-,-,1.5,2015
11726,300384,三联虹普,0.00535704719558579,18.0,-,18.0,10.0,2015
11683,2128,露天煤业,0.0053475935828877,0.0,-,-,1.0,2015
10725,600216,浙江医药,0.0053475935828877,0.0,-,-,0.6,2015
10472,603025,大豪科技,0.00534675263406196,0.0,-,-,3.4,2015
10506,600345,长江通信,0.00534473543559594,0.0,-,-,1.0,2015
12176,2635,安洁科技,0.00534262485481998,10.0,-,10.0,2.3,2015
10677,888,峨眉山A,0.00533333333333333,10.0,-,10.0,1.8,2015
11074,603002,宏昌电子,0.00529542920847269,0.0,-,-,0.475,2015
11766,2637,赞宇科技,0.00529100529100529,0.0,-,-,1.0,2015
10963,2322,理工环科,0.00529100529100529,0.0,-,-,2.0,2015
11079,300158,振东制药,0.00529100529100529,0.0,-,-,1.0,2015
11944,600125,铁龙物流,0.00528750826173166,0.0,-,-,0.8,2015
11181,2191,劲嘉股份,0.00528727529080014,10.0,4.0,6.0,1.5,2015
11069,669,金鸿控股,0.00527426160337553,0.0,-,-,2.0,2015
10496,600097,开创国际,0.00526315789473684,0.0,-,-,1.6,2015
11898,810,创维数字,0.00526177321757432,10.0,-,10.0,2.0,2015
10209,2482,广田集团,0.00526038926880589,15.0,-,15.0,1.0,2015
11902,2080,中材科技,0.00523788738542121,0.0,-,-,1.2,2015
11061,2315,焦点科技,0.00523286237571952,0.0,-,-,8.0,2015
11647,300218,安利股份,0.00522193211488251,0.0,-,-,0.8,2015
11684,2205,国统股份,0.00518134715025907,0.0,-,-,1.8,2015
10604,2002,鸿达兴业,0.00516862278481013,0.0,-,-,2.041606,2015
11552,601996,丰林集团,0.00516351118760757,0.0,-,-,0.6,2015
11198,2194,武汉凡谷,0.00514668039114771,0.0,-,-,1.0,2015
11648,600549,厦门钨业,0.0051440329218107,3.0,-,3.0,2.0,2015
11651,2484,江海股份,0.00513610683102209,0.0,-,-,1.0,2015
10759,600596,新安股份,0.00513347022587269,0.0,-,-,1.0,2015
10767,2144,宏达高科,0.00512820512820513,0.0,-,-,2.0,2015
11364,2238,天威视讯,0.00511770726714432,3.0,-,3.0,2.0,2015
11761,601336,新华保险,0.00511571254567601,0.0,-,-,2.1,2015
10241,600958,东方证券,0.00509164969450102,0.0,-,-,1.0,2015
11309,300394,天孚通信,0.00508802279434212,0.0,-,-,5.0,2015
11435,600708,光明地产,0.00508130081300813,0.0,-,-,1.0,2015
11271,603100,川仪股份,0.00508044030482642,0.0,-,-,1.2,2015
10994,600834,申通地铁,0.00507982583454282,0.0,-,-,0.7,2015
10205,300362,天翔环境,0.00507120905923345,19.405826,-,19.405826,2.910874,2015
12157,2733,雄韬股份,0.00506912442396313,5.0,-,5.0,2.2,2015
11899,2726,龙大肉食,0.00506414584740041,10.0,-,10.0,1.5,2015
11486,600872,中炬高新,0.00506212609295904,0.0,-,-,1.1,2015
11939,600201,生物股份,0.00506072874493927,0.0,-,-,3.0,2015
10465,603808,歌力思,0.00505663430420712,0.0,-,-,2.5,2015
11097,2628,成都路桥,0.00505050505050505,0.0,-,-,0.5,2015
10599,564,供销大集,0.00505050505050505,0.0,-,-,0.3,2015
11375,2139,拓邦股份,0.00504032258064516,0.0,-,-,1.0,2015
11164,600425,青松建化,0.00501882057716437,0.0,-,-,0.4,2015
12296,2575,群兴玩具,0.0050125313283208,12.0,-,12.0,1.0,2015
11232,961,中南建设,0.00500751126690035,0.0,-,-,1.0,2015
10615,600190,锦州港,0.00498533724340176,0.0,-,-,0.34,2015
10216,300066,三川智慧,0.00497512437810945,15.0,7.0,8.0,0.8,2015
11852,2028,思源电气,0.00496770988574267,0.0,-,-,1.0,2015
11455,603555,贵人鸟,0.00496195831955012,0.0,-,-,3.0,2015
11836,619,海螺型材,0.00494559841740851,0.0,-,-,1.0,2015
10888,300100,双林股份,0.00494296577946768,0.0,-,-,1.3,2015
10471,2748,世龙实业,0.00493745885450955,0.0,-,-,1.5,2015
11821,603611,诺力股份,0.00493291239147593,10.0,-,10.0,5.0,2015
12241,600533,栖霞建设,0.00493096646942801,0.0,-,-,0.5,2015
11092,300214,日科化学,0.00493096646942801,0.0,-,-,0.5,2015
10287,601211,国泰君安,0.00492610837438424,0.0,-,-,1.0,2015
11564,2695,煌上煌,0.00492476060191519,0.0,-,-,2.16,2015
10584,517,荣安地产,0.00491642084562439,0.0,-,-,1.0,2015
11825,600017,日照港,0.00491400491400491,0.0,-,-,0.4,2015
12137,2512,达华智能,0.00490436488474743,0.0,-,-,1.0,2015
11108,600978,宜华生活,0.00490196078431373,0.0,-,-,1.1,2015
12322,300057,万顺新材,0.00489396411092985,0.0,-,-,0.9,2015
10413,2697,红旗连锁,0.00488758553274682,7.0,2.0,5.0,0.5,2015
10551,600630,龙头股份,0.00488599348534202,0.0,-,-,0.45,2015
11702,2344,海宁皮城,0.0048780487804878,0.0,-,-,1.2,2015
12075,600422,昆药集团,0.00487664945496271,0.0,-,-,1.7,2015
11091,935,四川双马,0.00486854917234664,0.0,-,-,0.5,2015
10804,300381,溢多利,0.00486736432221952,0.0,-,-,2.0,2015
11550,601599,鹿港文化,0.0048661800486618,0.0,-,-,0.8,2015
12094,2539,云图控股,0.00485672656629432,0.0,-,-,2.0,2015
10864,903,云内动力,0.00484261501210654,0.0,-,-,0.6,2015
11978,600824,益民集团,0.0048424289008455,2.0,2.0,-,0.63,2015
11484,300327,中颖电子,0.00484027105517909,1.0,-,1.0,1.5,2015
10902,600262,北方股份,0.00483652544012382,0.0,-,-,2.5,2015
11930,600218,全柴动力,0.00482858522452921,0.0,-,-,1.0,2015
11382,2120,韵达股份,0.00481463649494463,0.0,-,-,1.0,2015
11869,600480,凌云股份,0.0048,0.0,-,-,1.2,2015
10966,600388,龙净环保,0.0048,15.0,5.0,10.0,3.3,2015
11279,719,中原传媒,0.0048,0.0,-,-,1.5,2015
